time_ms,mass_g,time_s,thrust_n
11636.0,-9.494,6.2909999999999995,0.0
11719.0,-8.867,6.374,0.0
11802.0,-8.151,6.457,0.0
11885.0,-7.166,6.54,0.0
11968.0,-6.225,6.623,0.0
12050.0,-5.688,6.705000000000001,0.0
12133.0,-5.509,6.787999999999999,0.0
12216.0,-5.509,6.8709999999999996,0.0
12299.0,-5.643,6.954,0.0
12382.0,-5.822,7.037,0.0
12465.0,-5.912,7.12,0.0
12547.0,-6.18,7.202000000000001,0.0
12630.0,-6.136,7.285000000000001,0.0
12712.0,-5.733,7.367,0.0
12795.0,-5.822,7.45,0.0
12878.0,-6.449,7.533,0.0
12961.0,-7.524,7.6160000000000005,0.0
13043.0,-7.882,7.6979999999999995,0.0
13126.0,-8.688,7.781,0.0
13209.0,-9.091,7.864,0.0
13292.0,-9.45,7.947,0.0
13375.0,-9.584,8.030000000000001,0.0
13458.0,-10.345,8.113,0.0
13541.0,-11.51,8.196000000000002,0.0
13623.0,-12.361,8.277999999999999,0.0
13706.0,-13.077,8.361,0.0
13789.0,-13.167,8.443999999999999,0.0
13872.0,-13.436,8.527000000000001,0.0
13955.0,-13.615,8.61,0.0
14038.0,-13.794,8.693000000000001,0.0
14119.0,-14.242,8.774000000000001,0.0
14202.0,-14.869,8.857,0.0
14285.0,-15.361,8.940000000000001,0.0
14368.0,-16.212,9.023,0.0
14451.0,-17.377,9.106000000000002,0.0
14534.0,-18.317,9.189,0.0
14617.0,-19.079,9.272000000000002,0.0
14699.0,-19.482,9.354,0.0
14782.0,-19.482,9.437000000000001,0.0
14865.0,-19.526,9.52,0.0
14948.0,-19.885,9.603000000000002,0.0
15031.0,-20.646,9.686,0.0
15114.0,-21.766,9.769000000000002,0.0
15196.0,-22.661,9.850999999999999,0.0
15279.0,-22.975,9.934000000000001,0.0
15362.0,-23.199,10.017,0.0
15444.0,-23.244,10.099,0.0
15527.0,-22.796,10.181999999999999,0.0
15610.0,-22.258,10.265,0.0
15693.0,-21.139,10.347999999999999,0.0
15775.0,-20.109,10.43,0.0
15858.0,-18.675,10.513000000000002,0.0
15941.0,-17.287,10.596,0.0
16024.0,-16.302,10.679000000000002,0.0
16107.0,-15.272,10.762,0.0
16190.0,-14.152,10.845000000000002,0.0
16272.0,-13.839,10.927,0.0
16355.0,-13.839,11.010000000000002,0.0
16438.0,-13.704,11.093,0.0
16521.0,-13.794,11.176000000000002,0.0
16604.0,-14.376,11.259,0.0
16687.0,-14.69,11.342000000000002,0.0
16770.0,-15.361,11.425,0.0
16851.0,-16.302,11.506,0.0
16934.0,-18.004,11.589000000000002,0.0
17017.0,-19.706,11.672,0.0
17100.0,-21.497,11.755000000000003,0.0
17183.0,-22.841,11.838000000000001,0.0
17266.0,-23.557,11.921,0.0
17348.0,-24.139,12.003,0.0
17431.0,-24.363,12.086000000000002,0.0
17514.0,-24.498,12.169,0.0
17597.0,-24.542,12.252000000000002,0.0
17680.0,-25.035,12.335,0.0
17763.0,-25.886,12.418000000000003,0.0
17846.0,-26.558,12.501000000000001,0.0
17928.0,-27.319,12.583000000000002,0.0
18011.0,-27.856,12.666,0.0
18094.0,-28.08,12.749000000000002,0.0
18177.0,-28.394,12.832,0.0
18259.0,-28.976,12.914000000000001,0.0
18342.0,-29.424,12.997,0.0
18424.0,-30.141,13.079,0.0
18507.0,-30.633,13.162000000000003,0.0
18590.0,-30.857,13.245000000000001,0.0
18673.0,-31.529,13.328,0.0
18756.0,-32.245,13.411000000000001,0.0
18839.0,-32.559,13.494,0.0
18921.0,-32.828,13.576,0.0
19004.0,-33.992,13.659000000000002,0.0
19087.0,-34.306,13.742,0.0
19170.0,-34.574,13.825000000000003,0.0
19253.0,-34.574,13.908000000000001,0.0
19336.0,-34.574,13.991,0.0
19419.0,-33.276,14.074000000000002,0.0
19501.0,-31.663,14.156000000000002,0.0
19584.0,-29.961,14.239,0.0
19666.0,-28.215,14.321000000000002,0.0
19749.0,-27.274,14.404,0.0
19832.0,-26.379,14.487000000000002,0.0
19915.0,-25.035,14.57,0.0
19997.0,-23.333,14.652000000000001,0.0
20080.0,-21.452,14.735,0.0
20163.0,-19.661,14.818000000000001,0.0
20246.0,-18.093,14.901,0.0
20329.0,-17.108,14.984000000000002,0.0
20412.0,-15.854,15.067,0.0
20495.0,-14.555,15.150000000000002,0.0
20577.0,-13.212,15.232000000000003,0.0
20660.0,-11.689,15.315000000000001,0.0
20743.0,-10.48,15.398,0.0
20826.0,-8.957,15.481000000000002,0.0
20909.0,-6.897,15.564,0.0
20992.0,-5.016,15.647000000000002,0.0
21073.0,-2.956,15.728000000000002,0.0
21156.0,-0.582,15.811,0.0
21239.0,1.612,15.894000000000002,0.0158083198
21322.0,4.165,15.977,0.04084469725
21405.0,6.583,16.060000000000002,0.06455717695
21488.0,8.375,16.143,0.08213069375
21571.0,9.718,16.226000000000003,0.0953010247
21653.0,11.644,16.308,0.1141886326
21736.0,14.107,16.391000000000002,0.13834241155
21819.0,16.929,16.474,0.16601677785
21902.0,20.109,16.557000000000002,0.19720192485000002
21985.0,23.064,16.64,0.2261805756
22068.0,26.11,16.723000000000003,0.2560516315
22150.0,29.155,16.805,0.28591288075
22233.0,32.335,16.888,0.31709802775
22316.0,35.201,16.971,0.34520388665
22398.0,37.306,17.053,0.3658468849
22481.0,38.963,17.136000000000003,0.38209650395
22564.0,39.725,17.219,0.38956917125
22646.0,40.217,17.301000000000002,0.39439404305
22729.0,41.113,17.384,0.40318080145
22812.0,42.098,17.467000000000002,0.4128403517
22895.0,43.621,17.55,0.42777587965
22978.0,45.681,17.633000000000003,0.44797757865
23061.0,47.607,17.716,0.46686518655
23144.0,50.384,17.799,0.4940982536
23226.0,53.474,17.881,0.5244008021
23309.0,55.892,17.964000000000002,0.5481132818000001
23392.0,58.221,18.047,0.57095296965
23475.0,59.609,18.130000000000003,0.58456459985
23558.0,61.087,18.213,0.59905882855
23641.0,62.879,18.296,0.61663234535
23723.0,64.58,18.378,0.633313457
23805.0,66.596,18.46,0.6530836634
23888.0,68.029,18.543000000000003,0.6671365928499999
23971.0,69.328,18.626,0.6798754312
24054.0,71.433,18.709,0.7005184294500001
24137.0,73.538,18.792,0.7211614277
24220.0,75.553,18.875,0.74092182745
24302.0,78.24,18.957,0.7672722959999999
24385.0,81.554,19.040000000000003,0.7997715341
24468.0,85.63,19.123,0.8397434395
24551.0,91.228,19.206,0.8946410662
24634.0,97.722,19.289,0.9583254512999999
24717.0,103.992,19.372,1.0198131468
24799.0,110.844,19.454,1.0870083125999999
24882.0,117.741,19.537000000000003,1.15464477765
24965.0,124.503,19.62,1.22095734495
25048.0,131.624,19.703,1.2907904996
25131.0,139.103,19.786,1.3641344349500002
25213.0,146.717,19.868000000000002,1.43880226805
25296.0,154.42,19.951,1.5143428929999998
25378.0,162.257,20.033,1.59119760905
25461.0,169.692,20.116,1.6641100518
25544.0,176.544,20.199,1.7313052176000001
25627.0,183.262,20.282,1.7971862923
25710.0,189.845,20.365000000000002,1.8617434692500001
25793.0,196.384,20.448,1.9258691535999999
25875.0,202.878,20.53,1.9895535386999998
25958.0,208.879,20.613,2.04840324535
26041.0,213.76,20.696,2.096269504
26124.0,217.97,20.779,2.1375555005
26207.0,221.24,20.862000000000002,2.169623246
26290.0,224.061,20.945,2.1972878056500003
26373.0,226.748,21.028000000000002,2.2236382742
26455.0,228.719,21.11,2.24296718135
26537.0,230.107,21.192,2.25657881155
26620.0,230.958,21.275000000000002,2.2649242707
26703.0,231.719,21.358,2.27238713135
26786.0,232.525,21.441000000000003,2.28029129125
26869.0,233.466,21.524,2.2895193489000003
26951.0,234.406,21.606,2.2987375999
27034.0,236.601,21.689,2.32026319665
27117.0,238.93,21.772000000000002,2.3431028845
27200.0,241.214,21.855,2.3655012731
27283.0,243.408,21.938000000000002,2.3870170632
27366.0,245.11,22.021,2.4037079815
27449.0,246.364,22.104000000000003,2.4160055206
27531.0,247.349,22.186,2.42566507085
27614.0,248.2,22.269000000000002,2.43401053
27697.0,249.051,22.352,2.4423559891499997
27780.0,250.305,22.435000000000002,2.45465352825
27863.0,252.992,22.518,2.4810039967999997
27945.0,256.71,22.6,2.5174651215
28027.0,261.009,22.682000000000002,2.55962390985
28110.0,265.667,22.765,2.60530328555
28193.0,270.279,22.848000000000003,2.65053155535
28276.0,274.668,22.931,2.6935729422
28359.0,278.789,23.014000000000003,2.73398614685
28442.0,283.222,23.097,2.7774590263
28524.0,287.477,23.179000000000002,2.8191863220499997
28607.0,291.463,23.262,2.8582756289500004
28690.0,295.673,23.345000000000002,2.89956162545
28773.0,300.644,23.428,2.9483104826
28856.0,306.914,23.511000000000003,3.0097981781
28939.0,314.035,23.594,3.0796313327500004
29022.0,321.38,23.677,3.151661177
29104.0,327.784,23.759,3.2144629636
29187.0,333.427,23.842000000000002,3.26980188955
29270.0,338.756,23.925,3.3220615274
29352.0,343.862,24.007,3.3721342823000002
29435.0,349.057,24.09,3.42307982905
29518.0,352.864,24.173000000000002,3.4604137456
29600.0,355.596,24.255000000000003,3.4872055134
29683.0,357.745,24.338,3.50828000425
29766.0,358.865,24.421,3.51926345225
29849.0,360.656,24.504,3.5368271624000003
29932.0,362.537,24.587,3.55527347105
30015.0,364.418,24.67,3.5737197797
30098.0,367.285,24.753,3.6018354452500003
30180.0,369.972,24.835,3.6281859138
30263.0,373.196,24.918000000000003,3.6598025534000005
30346.0,377.182,25.001,3.6988918603000003
30429.0,380.72,25.084,3.7335877880000004
30512.0,384.258,25.167,3.7682837157
30595.0,387.662,25.25,3.8016655523
30676.0,390.125,25.331,3.82581933125
30759.0,392.499,25.414,3.84910031835
30842.0,394.559,25.497,3.8693020173500003
30925.0,395.858,25.580000000000002,3.8820408557
31008.0,398.097,25.663,3.90399794505
31091.0,400.157,25.746000000000002,3.9241996440499998
31173.0,402.351,25.828,3.94571543415
31256.0,405.397,25.911,3.97558649005
31339.0,408.308,25.994,4.0041336482
31422.0,411.398,26.077,4.034436196700001
31505.0,414.667,26.16,4.06649413555
31588.0,417.937,26.243000000000002,4.09856188105
31671.0,420.982,26.326,4.128423130300001
31753.0,423.624,26.408,4.1543322996
31836.0,426.401,26.491,4.18156536665
31919.0,429.312,26.574,4.2101125248
32002.0,432.716,26.657000000000004,4.2434943614
32084.0,437.105,26.739000000000004,4.28653574825
32167.0,441.673,26.822000000000003,4.33133252545
32249.0,445.838,26.904000000000003,4.3721772227
32332.0,449.6,26.987000000000002,4.40906984
32415.0,453.496,27.07,4.4472765484
32498.0,457.527,27.153,4.48680715455
32581.0,462.05,27.236000000000004,4.5311626325
32664.0,467.38,27.319000000000003,4.583432077
32746.0,472.978,27.401000000000003,4.6383297037
32829.0,478.89,27.484,4.6963066184999995
32912.0,485.025,27.567,4.75647041625
32995.0,491.206,27.65,4.8170853199
33078.0,497.52,27.733000000000004,4.8790045079999995
33161.0,503.074,27.816000000000003,4.9334706421000005
33244.0,508.448,27.899,4.9861715792
33326.0,513.733,27.981,5.03799972445
33409.0,519.152,28.064,5.091141960800001
33491.0,525.287,28.146,5.15130575855
33574.0,531.736,28.229,5.2145488444
33657.0,538.141,28.311999999999998,5.27736043765
33740.0,543.112,28.395000000000003,5.326109294799999
33822.0,547.232,28.477000000000004,5.3665126928
33905.0,549.83,28.560000000000002,5.3919903695
33988.0,550.86,28.643,5.402091219
34071.0,551.531,28.726,5.40867148115
34154.0,551.755,28.809000000000005,5.41086817075
34237.0,551.89,28.892000000000003,5.4121920685
34319.0,552.158,28.974000000000004,5.4148202507
34402.0,552.875,29.057000000000002,5.42185161875
34485.0,554.129,29.14,5.43414915785
34568.0,555.652,29.223,5.449084685800001
34651.0,557.577,29.306000000000004,5.46796248705
34734.0,559.727,29.389000000000003,5.48904678455
34817.0,562.235,29.472,5.51364186275
34898.0,564.743,29.553000000000004,5.538236940950001
34981.0,567.206,29.636000000000003,5.5623907199
35064.0,569.49,29.719,5.5847891085
35147.0,571.953,29.802,5.60894288745
35230.0,574.417,29.884999999999998,5.633106473050001
35313.0,576.522,29.968000000000004,5.6537494713
35395.0,578.895,30.050000000000004,5.6770206517499995
35478.0,580.418,30.133000000000003,5.6919561797
35561.0,581.224,30.216,5.699860339600001
35644.0,581.403,30.299,5.70161572995
35727.0,581.538,30.381999999999998,5.7029396277
35810.0,581.403,30.465000000000003,5.70161572995
35892.0,581.135,30.547000000000004,5.69898754775
35975.0,581.135,30.630000000000003,5.69898754775
36058.0,581.135,30.713,5.69898754775
36141.0,582.299,30.796,5.71040248835
36224.0,584.225,30.878999999999998,5.729290096250001
36306.0,586.15,30.961,5.7481678975
36388.0,588.614,31.043,5.7723314831
36471.0,591.122,31.125999999999998,5.796926561299999
36554.0,593.003,31.209000000000003,5.815372869950001
36637.0,595.6,31.292,5.84084074
36720.0,599.317,31.375,5.87729205805
36803.0,603.841,31.458,5.9216573426500005
36886.0,608.991,31.541000000000004,5.97216159015
36968.0,614.41,31.623000000000005,6.0253038265
37051.0,618.799,31.706000000000003,6.06834521335
37134.0,622.83,31.789,6.1078758195
37217.0,626.816,31.872,6.1469651264000005
37300.0,630.488,31.955,6.1829751452
37383.0,634.698,32.038000000000004,6.2242611416999996
37465.0,638.415,32.120000000000005,6.26071245975
37548.0,641.55,32.203,6.2914563075
37630.0,644.103,32.285000000000004,6.316492684949999
37713.0,646.566,32.368,6.340646463900001
37796.0,649.432,32.451,6.3687523228
37879.0,653.328,32.534,6.4069590311999995
37961.0,657.673,32.616,6.44956892545
38044.0,661.479,32.699,6.4868930353500005
38127.0,664.032,32.782000000000004,6.511929412800001
38210.0,665.331,32.865,6.5246682511500005
38293.0,666.047,32.948,6.531689812550001
38376.0,666.406,33.031,6.5352103998999995
38459.0,667.167,33.114000000000004,6.54267326055
38541.0,668.555,33.196,6.55628489075
38624.0,670.302,33.279,6.5734171083
38707.0,672.317,33.362,6.59317750805
38790.0,674.243,33.445,6.61206511595
38873.0,676.079,33.528,6.63007012535
38956.0,678.05,33.611000000000004,6.6493990325
39037.0,679.573,33.692,6.6643345604499995
39120.0,681.185,33.775,6.680142880249999
39203.0,682.708,33.858000000000004,6.6950784082
39286.0,684.813,33.941,6.71572140645
39369.0,687.589,34.024,6.742944666850001
39452.0,689.784,34.107,6.7644702636
39534.0,691.486,34.189,6.7811611819
39617.0,697.263,34.272,6.83781419895
39700.0,722.298,34.355000000000004,7.0833236817000005
39783.0,766.77,34.438,7.5194450205
39866.0,815.183,34.521,7.99421436695
39949.0,858.893,34.604,8.42286303845
40031.0,883.436,34.686,8.6635476494
40114.0,888.72,34.769,8.715365988
40197.0,890.243,34.852000000000004,8.73030151595
40280.0,891.766,34.935,8.7452370439
40363.0,892.661,35.018,8.75401399565
40445.0,893.781,35.1,8.76499744365
40528.0,894.945,35.183,8.776412384250001
40610.0,895.796,35.265,8.784757843400001
40693.0,896.289,35.348,8.78959252185
40776.0,896.289,35.431000000000004,8.78959252185
40859.0,896.289,35.514,8.78959252185
40942.0,895.528,35.597,8.7821296612
41025.0,894.677,35.68,8.77378420205
41107.0,893.736,35.762,8.7645561444
41190.0,892.617,35.845,8.75358250305
41273.0,892.617,35.928000000000004,8.75358250305
41356.0,893.96,36.011,8.766752834
41439.0,893.423,36.094,8.76148666295
41522.0,888.765,36.177,8.71580728725
41604.0,855.176,36.259,8.3864117204
41687.0,809.629,36.342,7.93974823285
41769.0,762.381,36.424,7.4764036336499995
41852.0,721.984,36.507,7.0802443936
41935.0,710.43,36.59,6.966938359499999
42018.0,710.43,36.673,6.966938359499999
42100.0,710.878,36.755,6.971331738700001
42183.0,710.878,36.838,6.971331738700001
42266.0,711.37,36.921,6.9761566105
42349.0,711.46,37.004,6.977039209000001
42432.0,711.729,37.087,6.97967719785
42515.0,711.863,37.17,6.98099128895
42598.0,712.579,37.253,6.98801285035
42680.0,712.579,37.335,6.98801285035
42763.0,711.997,37.418,6.98230538005
42846.0,711.102,37.501,6.9735284283
42929.0,710.251,37.584,6.96518296915
43012.0,708.952,37.667,6.9524441308
43095.0,707.564,37.75,6.938832500599999
43176.0,706.802,37.831,6.9313598333
43259.0,705.951,37.914,6.92301437415
43342.0,704.787,37.997,6.91159943355
43425.0,704.025,38.08,6.90412676625
43508.0,703.264,38.163000000000004,6.8966639056000005
43591.0,702.503,38.246,6.88920104495
43673.0,702.234,38.328,6.886563056100001
43756.0,701.965,38.411,6.883925067250001
43839.0,701.473,38.494,6.8791001954499995
43922.0,700.667,38.577,6.871196035550001
44005.0,699.681,38.660000000000004,6.861526678650001
44088.0,697.935,38.743,6.84440426775
44170.0,696.86,38.825,6.833862119
44253.0,696.143,38.908,6.82683075095
44336.0,695.785,38.991,6.82331997025
44419.0,695.785,39.074,6.82331997025
44502.0,696.725,39.157000000000004,6.83253822125
44584.0,697.487,39.239000000000004,6.84001088855
44666.0,698.069,39.321,6.845718358849999
44749.0,698.786,39.404,6.8527497269
44832.0,698.786,39.487,6.8527497269
44915.0,699.054,39.57,6.8553779091
44998.0,699.502,39.653,6.859771288299999
45081.0,700.04,39.736000000000004,6.8650472659999995
45164.0,700.263,39.819,6.867234148950001
45246.0,700.487,39.901,6.86943083855
45329.0,700.487,39.984,6.86943083855
45412.0,700.487,40.067,6.86943083855
45495.0,699.995,40.15,6.86460596675
45578.0,699.681,40.233000000000004,6.861526678650001
45661.0,699.681,40.316,6.861526678650001
45743.0,699.637,40.398,6.861095186049999
45826.0,699.368,40.481,6.858457197200001
45908.0,699.144,40.563,6.8562605076
45991.0,698.83,40.646,6.853181219500001
46074.0,697.352,40.729,6.838686990799999
46157.0,694.486,40.812,6.8105811319
46239.0,691.486,40.894,6.7811611819
46322.0,688.261,40.977000000000004,6.74953473565
46405.0,685.664,41.06,6.7240668656
46488.0,684.141,41.143,6.70913133765
46571.0,682.976,41.226,6.6977065904
46654.0,682.125,41.309000000000005,6.68936113125
46736.0,681.14,41.391,6.679701581
46819.0,680.155,41.474000000000004,6.6700420307499995
46902.0,679.349,41.557,6.6621378708500005
46985.0,678.632,41.64,6.6551065028
47068.0,677.602,41.723,6.6450056533
47151.0,676.841,41.806000000000004,6.637542792650001
47234.0,676.348,41.889,6.6327081142
47315.0,675.721,41.97,6.62655934465
47398.0,675.363,42.053000000000004,6.62304856395
47481.0,674.825,42.136,6.61777258625
47564.0,674.154,42.219,6.6111923241
47647.0,673.303,42.302,6.60284686495
47730.0,671.735,42.385,6.58747003775
47812.0,670.213,42.467,6.57254431645
47895.0,668.421,42.550000000000004,6.55497079965
47978.0,666.092,42.633,6.5321311118
48061.0,664.48,42.716,6.516322792
48144.0,663.181,42.799,6.503583953650001
48227.0,661.882,42.882,6.4908451153
48309.0,661.255,42.964,6.48469634575
48392.0,660.225,43.047000000000004,6.47459549625
48475.0,660.046,43.13,6.4728401059000005
48558.0,659.598,43.213,6.4684467267
48641.0,659.061,43.296,6.46318055565
48723.0,659.151,43.378,6.46406315415
48805.0,659.33,43.46,6.4658185445
48888.0,659.33,43.543,6.4658185445
48971.0,658.165,43.626,6.45439379725
49054.0,657.135,43.709,6.44429294775
49137.0,654.896,43.792,6.422335858399999
49220.0,652.298,43.875,6.3968581817
49302.0,648.94,43.957,6.363927451
49385.0,645.357,44.04,6.32879022405
49468.0,642.893,44.123000000000005,6.30462663845
49551.0,640.117,44.206,6.27740337805
49634.0,637.878,44.289,6.255446288700001
49717.0,635.101,44.372,6.22821322165
49799.0,631.966,44.454,6.1974693739
49882.0,628.92,44.537,6.167598318
49965.0,625.741,44.620000000000005,6.13642297765
50048.0,623.591,44.703,6.11533868015
50130.0,621.173,44.785000000000004,6.09162620045
50213.0,618.53,44.868,6.0657072245
50296.0,615.619,44.951,6.03716006635
50378.0,611.141,45.033,5.99324588765
50461.0,607.11,45.116,5.9537152815
50544.0,603.617,45.199,5.91946065305
50627.0,600.034,45.282000000000004,5.8843234261
50710.0,597.571,45.365,5.86016964715
50793.0,594.839,45.448,5.83337787935
50875.0,591.077,45.53,5.79648526205
50958.0,587.763,45.613,5.76398602395
51041.0,584.404,45.696,5.7310454866
51124.0,580.776,45.779,5.695466960399999
51207.0,577.731,45.862,5.66560571115
51290.0,574.73,45.945,5.6361759545000005
51372.0,571.192,46.027,5.6014800268
51454.0,568.371,46.109,5.57381546715
51537.0,565.908,46.192,5.5496616882000005
51620.0,563.803,46.275,5.52901868995
51703.0,562.773,46.358000000000004,5.51891784045
51786.0,561.563,46.441,5.50705179395
51868.0,560.399,46.523,5.49563685335
51951.0,559.324,46.606,5.4850947046
52034.0,558.249,46.689,5.47455255585
52117.0,557.533,46.772,5.467530994450001
52200.0,556.413,46.855000000000004,5.45654754645
52283.0,554.711,46.938,5.43985662815
52365.0,552.203,47.02,5.415261549949999
52448.0,549.113,47.103,5.38495900145
52531.0,546.291,47.186,5.357284635150001
52614.0,543.56,47.269,5.330502674
52697.0,540.29,47.352000000000004,5.2984349285
52780.0,536.439,47.435,5.2606695193499995
52861.0,532.542,47.516,5.2224530043
52944.0,528.646,47.599000000000004,5.1842462958999995
53027.0,525.825,47.682,5.156581736250001
53110.0,523.72,47.765,5.135938738
53193.0,521.391,47.848,5.11309905015
53276.0,519.868,47.931000000000004,5.0981635222
53358.0,518.525,48.013,5.08499319125
53441.0,517.181,48.096000000000004,5.071813053650001
53524.0,515.927,48.179,5.05951551455
53607.0,514.27,48.262,5.0432658955
53690.0,512.299,48.345,5.02393698835
53773.0,510.553,48.428000000000004,5.00681457745
53856.0,509.344,48.511,4.9949583376
53938.0,507.642,48.593,4.9782674193
54021.0,505.582,48.676,4.9580657203
54104.0,503.432,48.759,4.936981422800001
54187.0,500.745,48.842,4.91063095425
54269.0,498.729,48.924,4.89086074785
54352.0,496.625,49.007,4.87022755625
54434.0,493.848,49.089,4.8429944892000005
54517.0,491.385,49.172000000000004,4.81884071025
54600.0,489.011,49.255,4.79555972315
54683.0,487.264,49.338,4.7784275056
54766.0,486.234,49.421,4.7683266561
54849.0,485.204,49.504,4.7582258066000005
54931.0,484.801,49.586,4.75427372665
55014.0,484.309,49.669000000000004,4.749448854850001
55097.0,483.682,49.752,4.7433000853000005
