time_ms,mass_g
17678.0,-271.22
17761.0,-272.116
17844.0,-272.787
17926.0,-272.832
18009.0,-272.922
18092.0,-272.653
18174.0,-272.205
18257.0,-272.026
18340.0,-271.937
18422.0,-271.757
18505.0,-271.757
18588.0,-271.981
18671.0,-273.191
18754.0,-274.892
18837.0,-276.594
18920.0,-278.475
19002.0,-279.864
19085.0,-280.849
19168.0,-281.924
19251.0,-283.133
19334.0,-283.76
19417.0,-284.342
19499.0,-285.014
19581.0,-285.775
19664.0,-287.208
19747.0,-289.224
19830.0,-291.597
19913.0,-293.434
19995.0,-295.18
20078.0,-297.24
20161.0,-299.659
20244.0,-302.614
20327.0,-305.302
20410.0,-307.138
20492.0,-308.929
20575.0,-310.318
20658.0,-311.572
20741.0,-312.646
20824.0,-313.811
20907.0,-314.527
20988.0,-314.527
21071.0,-314.259
21154.0,-313.856
21237.0,-312.512
21320.0,-311.124
21403.0,-310.228
21485.0,-308.929
21568.0,-306.914
21651.0,-304.585
21734.0,-302.391
21817.0,-300.151
21900.0,-299.032
21983.0,-298.36
22065.0,-297.509
22148.0,-296.927
22231.0,-296.21
22313.0,-295.583
22396.0,-294.508
22479.0,-293.568
22561.0,-292.807
22644.0,-292.403
22727.0,-292.359
22810.0,-292.045
22893.0,-291.776
22976.0,-291.015
23058.0,-290.567
23141.0,-289.448
23224.0,-288.731
23307.0,-288.014
23390.0,-286.805
23473.0,-285.238
23555.0,-283.626
23638.0,-282.192
23720.0,-281.028
23803.0,-280.087
23886.0,-278.475
23969.0,-277.042
24051.0,-275.699
24134.0,-274.131
24217.0,-273.101
24300.0,-271.265
24383.0,-268.443
24466.0,-265.219
24548.0,-262.263
24631.0,-260.068
24714.0,-258.994
24797.0,-258.949
24880.0,-258.814
24963.0,-258.411
25046.0,-257.74
25127.0,-256.665
25210.0,-255.5
25293.0,-254.739
25376.0,-253.351
25459.0,-252.276
25542.0,-251.246
25624.0,-249.857
25707.0,-248.603
25790.0,-246.454
25873.0,-224.33
25956.0,-181.605
26039.0,-136.416
26121.0,-92.303
26204.0,-68.745
26287.0,-66.417
26370.0,-66.417
26452.0,-67.223
26535.0,-68.163
26617.0,-68.387
26700.0,-68.387
26783.0,-67.76
26866.0,-66.73
26949.0,-65.342
27032.0,-63.058
27114.0,-59.699
27197.0,-56.25
27280.0,-51.414
27363.0,-46.487
27446.0,-42.053
27529.0,-36.097
27611.0,-30.006
27694.0,-24.856
27777.0,-20.109
27859.0,-16.257
27942.0,-13.928
28025.0,-10.928
28108.0,-7.658
28190.0,-4.837
28273.0,-1.657
28356.0,1.209
28439.0,3.269
28522.0,5.374
28605.0,7.972
28687.0,10.435
28770.0,13.794
28853.0,17.556
28936.0,21.183
29019.0,25.035
29102.0,28.215
29184.0,31.529
29266.0,34.44
29349.0,37.306
29432.0,41.203
29515.0,44.696
29598.0,48.189
29680.0,51.145
29763.0,53.563
29846.0,56.385
29929.0,58.624
30012.0,60.908
30095.0,62.431
30177.0,62.968
30260.0,63.685
30343.0,64.357
30426.0,64.804
30509.0,64.804
30592.0,64.222
30673.0,63.461
30756.0,61.804
30839.0,59.251
30922.0,57.057
31005.0,54.728
31088.0,52.891
31171.0,51.861
31253.0,50.876
31336.0,50.249
31419.0,50.115
31502.0,50.07
31585.0,50.115
31668.0,50.294
31750.0,50.384
31833.0,50.831
31916.0,50.966
31998.0,51.906
32081.0,53.115
32164.0,54.683
32246.0,56.34
32329.0,57.684
32412.0,59.52
32495.0,61.759
32578.0,64.491
32661.0,67.85
32743.0,72.239
32826.0,77.165
32909.0,82.181
32992.0,87.331
33075.0,92.168
33158.0,97.229
33240.0,101.976
33323.0,105.559
33405.0,108.112
33488.0,109.858
33571.0,111.605
33654.0,114.471
33736.0,118.189
33819.0,120.204
33902.0,121.234
33985.0,121.727
34068.0,122.443
34151.0,122.443
34233.0,122.533
34316.0,124.055
34399.0,125.444
34482.0,126.474
34565.0,127.459
34648.0,128.489
34731.0,129.474
34812.0,130.504
34895.0,130.639
34978.0,131.131
35061.0,131.445
35144.0,132.923
35227.0,151.509
35309.0,204.132
35392.0,279.908
35475.0,364.015
35558.0,431.507
35641.0,464.648
35724.0,474.232
35806.0,474.59
35889.0,474.59
35972.0,473.739
36055.0,473.202
36137.0,472.396
36220.0,471.231
36302.0,470.47
36385.0,469.709
36468.0,469.35
36551.0,469.35
36634.0,469.306
36717.0,469.216
36799.0,469.395
36882.0,469.753
36965.0,470.022
37048.0,470.022
37131.0,470.291
37214.0,470.291
37296.0,470.38
37379.0,470.604
37462.0,470.918
37544.0,470.559
37627.0,470.918
37710.0,471.321
37793.0,471.187
37875.0,471.052
37958.0,470.649
38041.0,471.007
38124.0,470.828
38207.0,470.515
38290.0,470.156
38372.0,469.933
38455.0,469.306
38538.0,468.365
38621.0,467.245
38704.0,466.305
38787.0,465.633
38868.0,464.782
38951.0,463.752
39034.0,462.453
39117.0,460.617
39200.0,459.005
39283.0,457.975
39365.0,457.124
39448.0,456.855
39531.0,456.586
39614.0,456.273
39697.0,455.288
39780.0,454.213
39862.0,453.317
39945.0,452.869
40028.0,452.869
40111.0,452.869
40194.0,450.854
40276.0,416.414
40359.0,337.234
40441.0,248.245
40524.0,160.735
40607.0,105.649
40690.0,95.482
40773.0,94.766
40856.0,94.766
40938.0,94.766
41021.0,94.363
41104.0,93.601
41187.0,92.079
41270.0,90.377
41353.0,88.944
41435.0,86.749
41518.0,84.42
41601.0,84.42
41683.0,85.988
41766.0,86.615
41849.0,85.853
41931.0,65.252
42014.0,21.273
42097.0,-29.961
42180.0,-80.658
42263.0,-108.425
42346.0,-113.262
42428.0,-115.098
42511.0,-117.696
42594.0,-121.189
42677.0,-124.638
42760.0,-128.22
42843.0,-131.579
42925.0,-135.073
43008.0,-139.193
43090.0,-142.955
43173.0,-145.731
43256.0,-147.836
43339.0,-147.836
43421.0,-126.519
43504.0,-23.647
43587.0,263.024
43670.0,883.794
43753.0,1712.636
43836.0,2612.508
43919.0,3501.093
44001.0,4179.368
44084.0,4713.03
44167.0,5134.325
44250.0,5390.498
44333.0,5550.426
44416.0,5699.023
44497.0,5922.771
44580.0,6240.926
44663.0,6530.553
44746.0,6754.883
44829.0,6899.405
44912.0,7153.965
44994.0,8116.984
45077.0,9945.301
45160.0,12254.702
45243.0,14304.079
45326.0,15558.695
45409.0,15778.59
45491.0,15778.59
45574.0,15241.346
45657.0,14200.445
45740.0,12640.975
45822.0,10650.446
45905.0,8610.877
45987.0,6924.708
46070.0,5727.238
46153.0,5043.053
46236.0,4797.853
46319.0,4733.317
46402.0,4621.892
46485.0,4506.927
46567.0,4054.685
46650.0,3132.734
46733.0,1908.482
46816.0,794.134
46899.0,77.479
46982.0,-186.397
47064.0,-227.151
47147.0,-229.211
47229.0,-230.644
47312.0,-231.943
47395.0,-232.884
47478.0,-233.421
47560.0,-233.869
47643.0,-234.003
47726.0,-234.765
47809.0,-236.019
47892.0,-237.138
47975.0,-238.124
48057.0,-238.751
48140.0,-238.751
48223.0,-238.437
48306.0,-237.631
48389.0,-236.914
48472.0,-236.243
48553.0,-235.929
48636.0,-235.929
48719.0,-236.287
48802.0,-236.646
48885.0,-236.646
48968.0,-236.87
49051.0,-236.691
49133.0,-236.377
49216.0,-236.511
49299.0,-237.004
49382.0,-238.168
49465.0,-239.198
49548.0,-240.9
49630.0,-242.289
49713.0,-243.274
49796.0,-244.304
49879.0,-245.334
49961.0,-246.23
50044.0,-247.484
50126.0,-249.275
50209.0,-251.111
50292.0,-252.903
50375.0,-254.963
50458.0,-257.292
50541.0,-259.441
50623.0,-262.263
50706.0,-264.816
50789.0,-266.876
50872.0,-269.876
50955.0,-273.235
51038.0,-276.639
51121.0,-280.087
51203.0,-283.491
51286.0,-286.447
51368.0,-289.0
51451.0,-291.239
51534.0,-292.851
51617.0,-293.747
51699.0,-295.046
51782.0,-296.882
51865.0,-298.808
51948.0,-301.181
52031.0,-303.465
52114.0,-305.212
52196.0,-307.272
52279.0,-309.78
52362.0,-312.288
52445.0,-314.527
52528.0,-316.588
52611.0,-318.2
52692.0,-320.26
52775.0,-323.888
52858.0,-327.739
52941.0,-331.277
53024.0,-334.367
53107.0,-336.472
53190.0,-338.174
53272.0,-339.697
53355.0,-341.085
53438.0,-341.891
53521.0,-342.697
53604.0,-343.683
53687.0,-344.354
53769.0,-344.757
53852.0,-344.892
53935.0,-344.802
54018.0,-344.399
54100.0,-343.862
54183.0,-342.294
54265.0,-340.592
54348.0,-339.294
54431.0,-338.308
54514.0,-337.816
54597.0,-336.92
54680.0,-336.114
54763.0,-334.905
54845.0,-333.203
54928.0,-332.128
55011.0,-331.008
55094.0,-329.934
55177.0,-328.859
55260.0,-327.112
55342.0,-324.918
55425.0,-322.768
55507.0,-320.439
55590.0,-318.737
55673.0,-317.125
55756.0,-314.348
55838.0,-311.124
55921.0,-307.989
56004.0,-305.346
56087.0,-303.958
56170.0,-302.883
56253.0,-301.764
56335.0,-300.286
56418.0,-298.539
56501.0,-297.509
56584.0,-296.479
56667.0,-295.807
56750.0,-295.046
56833.0,-294.419
56914.0,-293.03
56997.0,-291.642
57080.0,-290.522
57163.0,-289.627
57246.0,-289.358
57329.0,-289.179
57411.0,-288.686
57494.0,-288.507
57577.0,-287.791
57660.0,-287.119
57743.0,-286.805
57826.0,-287.029
57908.0,-286.85
57991.0,-286.178
58074.0,-285.193
58157.0,-284.163
58240.0,-282.64
58322.0,-281.341
58404.0,-280.491
58487.0,-280.267
58570.0,-280.177
58653.0,-280.087
58736.0,-280.132
58819.0,-280.267
58902.0,-280.267
58984.0,-279.416
59067.0,-279.057
59150.0,-278.923
59233.0,-278.744
59316.0,-278.296
59399.0,-278.027
59481.0,-277.938
59564.0,-277.669
59646.0,-277.356
59729.0,-277.356
59812.0,-277.356
59895.0,-277.356
59977.0,-277.624
60060.0,-277.983
60143.0,-278.699
60226.0,-279.595
60309.0,-281.341
60392.0,-282.372
60474.0,-283.402
60557.0,-284.118
60640.0,-284.387
60723.0,-284.387
60806.0,-283.939
60889.0,-283.715
60971.0,-282.999
61053.0,-282.864
61136.0,-282.864
61219.0,-283.312
61302.0,-284.208
61385.0,-285.73
61467.0,-287.074
61550.0,-288.283
61633.0,-289.268
61716.0,-290.03
61799.0,-290.03
61882.0,-289.895
61965.0,-289.268
62047.0,-289.089
62130.0,-288.328
62213.0,-287.88
62296.0,-287.477
62379.0,-287.522
62461.0,-287.388
62543.0,-287.253
62626.0,-287.119
62709.0,-286.492
62792.0,-285.954
62875.0,-285.103
62957.0,-284.387
63040.0,-283.984
63123.0,-283.536
63206.0,-283.357
63289.0,-283.312
63372.0,-283.402
63454.0,-283.67
63537.0,-284.342
63620.0,-285.506
63703.0,-287.253
63785.0,-289.045
63868.0,-290.836
63950.0,-292.359
64033.0,-293.613
64116.0,-294.419
64199.0,-294.195
64282.0,-293.971
64365.0,-293.971
64447.0,-293.837
64530.0,-293.344
64613.0,-292.941
64696.0,-293.837
64779.0,-293.926
64862.0,-294.061
64945.0,-294.061
65027.0,-294.553
65110.0,-294.553
65192.0,-294.508
65275.0,-295.046
65358.0,-295.359
65441.0,-295.135
65523.0,-294.732
65606.0,-294.195
65689.0,-293.344
65772.0,-291.776
65855.0,-289.358
65938.0,-287.611
66020.0,-285.506
66103.0,-283.088
66186.0,-281.297
66269.0,-279.55
66352.0,-277.938
66435.0,-276.863
66516.0,-276.057
66599.0,-275.206
66682.0,-274.131
66765.0,-273.235
66848.0,-272.384
66931.0,-271.668
67013.0,-270.906
67096.0,-269.876
67179.0,-268.757
67262.0,-267.592
67345.0,-267.055
67428.0,-266.652
67510.0,-266.338
67593.0,-266.025
67676.0,-265.891
67759.0,-265.398
67842.0,-264.816
67924.0,-265.084
68006.0,-265.219
68089.0,-264.637
68172.0,-263.83
68255.0,-263.696
68338.0,-263.696
68421.0,-262.711
68503.0,-262.039
68586.0,-261.188
68669.0,-259.979
68752.0,-258.859
68835.0,-257.74
68918.0,-256.217
69000.0,-255.008
69083.0,-253.485
69166.0,-252.186
69249.0,-250.574
69331.0,-249.499
69414.0,-248.514
69496.0,-247.752
69579.0,-247.708
69662.0,-248.156
69745.0,-249.006
69828.0,-249.992
69911.0,-252.097
69994.0,-253.798
70076.0,-255.411
70159.0,-257.157
70242.0,-258.725
70325.0,-259.934
70408.0,-261.77
70491.0,-263.293
70573.0,-264.637
70656.0,-266.07
70738.0,-267.413
70821.0,-268.443
70904.0,-269.249
70987.0,-270.324
71069.0,-271.175
71152.0,-272.205
71235.0,-273.728
71318.0,-275.609
71401.0,-277.624
71484.0,-279.237
71566.0,-281.162
71649.0,-283.402
71732.0,-286.537
71815.0,-290.433
71898.0,-293.747
71981.0,-296.658
72062.0,-298.897
72145.0,-300.554
72228.0,-302.346
72311.0,-304.63
72394.0,-306.959
72477.0,-309.153
72559.0,-310.989
72642.0,-311.706
72725.0,-311.751
72808.0,-311.93
72891.0,-311.93
72974.0,-312.109
73056.0,-312.87
73139.0,-314.662
73222.0,-316.408
73305.0,-318.782
73388.0,-321.156
73470.0,-322.992
73553.0,-325.142
73635.0,-327.023
73718.0,-328.59
73801.0,-329.53
73884.0,-329.799
73967.0,-329.799
74050.0,-330.068
74132.0,-330.068
74215.0,-330.74
74298.0,-332.352
74381.0,-334.323
74464.0,-335.98
74547.0,-337.01
74629.0,-337.189
74712.0,-337.189
74795.0,-337.861
74877.0,-339.383
74960.0,-342.966
75043.0,-345.161
75125.0,-346.37
75208.0,-346.37
75291.0,-345.474
75374.0,-342.429
75457.0,-340.055
75540.0,-339.697
75622.0,-339.697
75705.0,-340.503
75788.0,-340.996
75871.0,-341.264
75954.0,-341.712
76037.0,-342.07
76120.0,-341.846
76201.0,-341.846
76284.0,-342.473
76367.0,-343.28
76450.0,-344.22
76533.0,-345.34
76616.0,-346.235
76698.0,-346.235
76781.0,-345.788
76864.0,-344.847
76947.0,-343.727
77030.0,-341.488
77113.0,-337.726
77195.0,-325.097
77278.0,-258.322
77361.0,-153.211
77444.0,0.717
77527.0,63.461
77609.0,63.461
77692.0,93.915
77774.0,150.3
77857.0,144.477
77940.0,66.282
78023.0,42.994
78106.0,117.203
78189.0,206.908
78271.0,100.498
78354.0,0.896
78437.0,-28.573
78520.0,42.725
78603.0,13.256
78686.0,-65.745
78768.0,-132.385
78851.0,-169.423
78934.0,-221.956
79016.0,-318.334
79099.0,-329.486
79182.0,-332.755
79264.0,-332.8
79347.0,-336.204
79430.0,-352.461
79513.0,-438.851
79596.0,-605.632
79679.0,-789.61
79761.0,-932.834
79844.0,-1045.155
79927.0,-1086.582
80010.0,-1132.442
80093.0,-1139.428
80176.0,-1165.359
80259.0,-1173.241
80340.0,-1173.241
80423.0,-1164.419
80506.0,-1159.806
80589.0,-1159.806
80672.0,-1156.94
80755.0,-1155.417
80837.0,-1160.657
80920.0,-1160.836
81003.0,-1159.582
81086.0,-1162.717
81169.0,-1162.941
81252.0,-1161.284
81334.0,-1156.626
81417.0,-1161.418
81500.0,-1154.924
81583.0,-1141.533
81666.0,-1132.845
81748.0,-1139.473
81830.0,-1142.743
81913.0,-1141.265
81996.0,-1148.654
82079.0,-1157.701
82162.0,-1161.284
82245.0,-1161.687
82327.0,-1159.895
82410.0,-1159.895
82493.0,-1163.389
82576.0,-1163.389
82659.0,-1163.389
82742.0,-1170.062
82825.0,-1164.956
82907.0,-1168.584
82990.0,-1169.614
83073.0,-1180.452
83155.0,-1181.303
83238.0,-1166.568
83321.0,-1165.494
83403.0,-1165.494
83486.0,-1165.807
83569.0,-1159.224
83652.0,-1162.269
83735.0,-1173.331
83818.0,-1179.78
83900.0,-1179.78
83983.0,-1181.572
84066.0,-1184.796
84149.0,-1193.887
84232.0,-1206.159
84315.0,-1212.876
84398.0,-1215.698
84480.0,-1215.698
84562.0,-1206.92
84645.0,-1178.437
84728.0,-1141.265
84811.0,-1048.738
84894.0,-904.529
84976.0,-763.724
85059.0,-615.619
85142.0,-509.164
85225.0,-419.28
85308.0,-136.998
85391.0,501.282
85473.0,1097.017
85556.0,1148.923
85639.0,1148.923
85722.0,905.112
85805.0,282.864
85888.0,-313.139
85969.0,-405.442
86052.0,-407.636
86135.0,-408.845
86218.0,-410.055
86301.0,-411.129
86384.0,-411.129
86467.0,-410.861
86549.0,-410.458
86632.0,-410.323
86715.0,-409.875
86798.0,-409.875
86881.0,-410.278
86964.0,-410.637
87046.0,-411.219
87129.0,-411.936
87212.0,-412.383
87294.0,-412.339
87377.0,-412.562
87460.0,-412.428
87542.0,-412.428
87625.0,-412.518
87708.0,-412.607
87791.0,-413.1
87874.0,-413.234
87957.0,-413.548
88039.0,-413.682
88122.0,-413.951
88205.0,-414.578
88288.0,-415.115
88371.0,-415.697
88454.0,-415.921
88537.0,-416.101
88619.0,-416.996
88701.0,-418.026
88784.0,-419.325
88867.0,-420.803
88950.0,-421.699
89033.0,-422.55
89115.0,-422.729
89198.0,-423.132
89281.0,-423.624
89364.0,-423.804
89447.0,-424.207
89530.0,-424.655
89612.0,-425.013
89695.0,-425.371
89778.0,-425.505
89861.0,-426.177
89944.0,-427.073
90027.0,-428.103
90109.0,-429.133
90191.0,-429.894
90274.0,-430.566
90357.0,-431.193
90440.0,-432.134
90523.0,-433.209
90606.0,-434.418
90688.0,-435.672
90771.0,-436.926
90854.0,-437.956
90937.0,-438.717
91020.0,-439.389
91103.0,-439.926
91185.0,-439.926
91268.0,-440.195
91351.0,-440.509
91433.0,-441.18
91516.0,-441.763
91599.0,-443.017
91682.0,-445.166
91764.0,-446.644
91847.0,-448.301
91930.0,-449.197
92013.0,-450.093
92096.0,-450.809
92179.0,-452.063
92261.0,-453.048
92344.0,-453.317
92427.0,-453.586
92510.0,-453.81
92593.0,-454.168
92676.0,-454.705
92758.0,-455.377
92840.0,-456.094
92923.0,-456.497
93006.0,-457.124
93089.0,-457.885
93172.0,-458.602
93255.0,-459.229
93337.0,-459.587
93420.0,-459.856
93503.0,-460.035
93586.0,-460.662
93669.0,-461.513
93752.0,-462.588
93834.0,-463.528
