time_s,ax,ay,az,gx,gy,gz,temperature_c,pressure_hpa,altitude_m
4.555517196655273,-2788.0,-148.0,14480.0,-57.0,139.0,-171.0,22.42,881.47,1159.96
4.752007246017456,-2780.0,56.0,14556.0,-64.0,138.0,-179.0,22.42,881.45,1160.06
4.966388463973999,-2760.0,-52.0,14452.0,-55.0,132.0,-166.0,22.42,881.42,1160.4
5.16587495803833,-2896.0,40.0,14496.0,-50.0,123.0,-167.0,22.42,881.47,1159.96
5.381131410598755,-2832.0,-64.0,14428.0,-54.0,112.0,-160.0,22.42,881.46,1160.02
5.594769477844238,-2704.0,48.0,14464.0,-59.0,126.0,-176.0,22.42,881.45,1160.14
5.791213750839233,-2864.0,12.0,14572.0,-61.0,117.0,-161.0,22.42,881.43,1160.29
6.003520727157593,-2792.0,32.0,14596.0,-50.0,110.0,-176.0,22.42,881.45,1160.13
6.2061357498168945,-2764.0,-68.0,14504.0,-48.0,149.0,-166.0,22.42,881.45,1160.11
6.410158157348633,-2736.0,36.0,14472.0,-57.0,114.0,-164.0,22.42,881.42,1160.29
6.633072376251221,-2788.0,24.0,14624.0,-56.0,115.0,-193.0,22.43,881.43,1160.27
6.857313871383667,-2756.0,-88.0,14568.0,-47.0,107.0,-180.0,22.43,881.43,1160.29
7.164910793304443,-2764.0,-44.0,14476.0,-71.0,127.0,-163.0,22.42,881.43,1160.34
7.363453149795532,-2700.0,-64.0,14596.0,-50.0,146.0,-171.0,22.43,881.43,1160.28
7.561742782592773,-2672.0,-92.0,14472.0,-37.0,114.0,-175.0,22.43,881.44,1160.21
7.7601635456085205,-2820.0,-84.0,14508.0,-58.0,112.0,-184.0,22.42,881.42,1160.38
7.958309650421143,-2852.0,32.0,14552.0,-44.0,95.0,-186.0,22.43,881.44,1160.16
8.175718069076538,-2748.0,-152.0,14464.0,-57.0,197.0,-162.0,22.43,881.45,1160.09
8.374134063720703,-2540.0,-180.0,14616.0,-251.0,397.0,312.0,22.43,881.42,1160.36
8.588286399841309,-3192.0,-24.0,14400.0,-327.0,2919.0,-139.0,22.43,881.44,1160.19
8.802005290985107,-6200.0,-284.0,13076.0,-161.0,5823.0,-293.0,22.42,881.43,1160.29
9.050067663192749,-8028.0,-196.0,12672.0,-135.0,7476.0,-346.0,22.43,881.45,1160.12
9.251421689987183,-10796.0,-172.0,10368.0,-243.0,8038.0,-369.0,22.43,881.46,1160.03
9.454063415527344,-12444.0,-368.0,8656.0,-279.0,5112.0,-253.0,22.43,881.45,1160.14
9.674346446990967,-13736.0,-808.0,6364.0,-229.0,3404.0,-151.0,22.43,881.44,1160.21
9.895902872085571,-14112.0,-308.0,6188.0,-162.0,1270.0,-116.0,22.43,881.43,1160.26
10.100754499435425,-14400.0,-572.0,5352.0,-63.0,185.0,-160.0,22.43,881.41,1160.49
10.319440603256226,-14344.0,-516.0,5392.0,-45.0,-2121.0,-102.0,22.43,881.41,1160.46
10.55599331855774,-13356.0,-472.0,6920.0,-71.0,-6311.0,48.0,22.44,881.4,1160.55
10.760079860687256,-10732.0,-476.0,10172.0,-166.0,-12545.0,145.0,22.43,881.44,1160.18
10.981462717056274,-5836.0,-212.0,14200.0,130.0,-12071.0,-499.0,22.43,881.42,1160.43
11.18449330329895,-2528.0,-112.0,14392.0,149.0,-106.0,-116.0,22.43,881.42,1160.37
11.386993646621704,-2664.0,-28.0,14504.0,2.0,129.0,-232.0,22.43,881.42,1160.35
11.590208530426025,-2676.0,-84.0,14544.0,-71.0,-217.0,-41.0,22.44,881.41,1160.48
11.810781002044678,-808.0,-136.0,15996.0,-102.0,-20249.0,1482.0,22.44,881.42,1160.41
12.01465368270874,6996.0,-740.0,13564.0,-1015.0,-4794.0,-1493.0,22.44,881.43,1160.26
12.23418140411377,11216.0,-440.0,10432.0,-368.0,-8590.0,-90.0,22.44,881.43,1160.3
12.451383590698242,13112.0,-524.0,8476.0,-108.0,-1886.0,-101.0,22.44,881.43,1160.25
12.685621738433838,12452.0,-592.0,9112.0,-51.0,6511.0,-422.0,22.44,881.44,1160.23
12.869564056396484,9464.0,-400.0,12124.0,0.0,10062.0,-360.0,22.44,881.43,1160.26
13.105340719223022,4128.0,-412.0,13224.0,129.0,19160.0,-349.0,22.44,881.43,1160.32
13.305373668670654,-2800.0,-260.0,13976.0,103.0,482.0,149.0,22.44,881.44,1160.22
13.505728960037231,-2960.0,-108.0,14512.0,-80.0,-92.0,-128.0,22.45,881.42,1160.38
13.705488681793213,-2856.0,-120.0,14572.0,-69.0,31.0,-158.0,22.44,881.43,1160.35
13.921991348266602,-2788.0,-104.0,14564.0,-150.0,-134.0,-150.0,22.44,881.41,1160.44
14.140234231948853,-2400.0,-296.0,14792.0,-3083.0,-1402.0,-1587.0,22.44,881.42,1160.37
14.371992826461792,-2204.0,-2612.0,14396.0,-6088.0,274.0,-1960.0,22.44,881.42,1160.42
14.586963176727295,-2272.0,-5920.0,12892.0,-5782.0,175.0,-943.0,22.44,881.43,1160.28
14.800964593887329,-2200.0,-6904.0,13840.0,-3306.0,231.0,-1407.0,22.45,881.44,1160.21
15.031105518341064,-1980.0,-8888.0,11648.0,-4748.0,311.0,-271.0,22.44,881.42,1160.35
15.248814821243286,-1808.0,-10032.0,11072.0,-735.0,21.0,-397.0,22.44,881.4,1160.54
15.46753740310669,-2132.0,-9924.0,11120.0,1978.0,-374.0,-92.0,22.44,881.42,1160.38
15.687332153320312,-2332.0,-8640.0,11852.0,5049.0,-35.0,215.0,22.45,881.42,1160.35
15.90824580192566,-2008.0,-5608.0,13836.0,6874.0,1235.0,349.0,22.45,881.44,1160.23
16.113133907318115,-2412.0,-2316.0,14724.0,6507.0,351.0,1392.0,22.45,881.44,1160.16
16.330934762954712,-3088.0,180.0,15000.0,90.0,-56.0,-178.0,22.46,881.43,1160.31
16.533843994140625,-2772.0,-32.0,14516.0,-55.0,151.0,-172.0,22.45,881.42,1160.36
16.737380504608154,-2740.0,-108.0,14524.0,-61.0,114.0,-172.0,22.45,881.41,1160.46
16.941311836242676,-2700.0,-8.0,14484.0,-47.0,140.0,-178.0,22.46,881.45,1160.12
17.162716388702393,-2696.0,72.0,14420.0,-69.0,122.0,-170.0,22.45,881.44,1160.17
17.36396074295044,-2876.0,-36.0,14572.0,-69.0,221.0,-171.0,22.46,881.42,1160.38
17.58219861984253,-1916.0,-728.0,14600.0,893.0,420.0,-4532.0,22.45,881.42,1160.36
17.784612894058228,-2808.0,988.0,15204.0,5488.0,-435.0,271.0,22.46,881.45,1160.14
18.003975868225098,-2096.0,4488.0,13784.0,9701.0,461.0,1053.0,22.46,881.44,1160.23
18.24003553390503,-2000.0,8568.0,12420.0,7035.0,-2141.0,693.0,22.46,881.41,1160.46
18.438331127166748,-1380.0,10700.0,10160.0,4561.0,-131.0,448.0,22.46,881.43,1160.32
18.651127815246582,-1172.0,11876.0,8808.0,2380.0,91.0,227.0,22.46,881.46,1160.06
18.847320079803467,-1060.0,12276.0,8128.0,-23.0,202.0,-80.0,22.46,881.43,1160.26
19.07559084892273,-1136.0,11572.0,8748.0,-5224.0,701.0,-1644.0,22.46,881.44,1160.22
19.29353976249695,-2296.0,8008.0,12380.0,-11263.0,1099.0,-2464.0,22.46,881.41,1160.48
19.528390407562256,-2528.0,2384.0,14488.0,-10528.0,-519.0,-3193.0,22.47,881.43,1159.99
19.729515075683594,-2716.0,52.0,14356.0,-1.0,-44.0,-135.0,22.46,881.47,1159.9
19.930436611175537,-2824.0,-16.0,14416.0,-77.0,113.0,-168.0,22.47,881.46,1160.01
20.14897871017456,-2668.0,-12.0,14680.0,-53.0,139.0,-187.0,22.47,881.46,1160.02
20.3494770526886,-2848.0,-92.0,14484.0,-52.0,113.0,-182.0,22.47,881.43,1160.3
20.564600467681885,-2792.0,-184.0,14620.0,-62.0,125.0,-169.0,22.48,881.43,1160.29
20.771496772766113,-2780.0,20.0,14584.0,-53.0,103.0,-162.0,22.48,881.43,1160.28
20.976840257644653,-2776.0,-100.0,14312.0,-63.0,132.0,-154.0,22.48,881.42,1160.37
21.18194055557251,-2844.0,-92.0,14504.0,-68.0,140.0,-141.0,22.48,881.45,1160.09
21.382028818130493,-2908.0,16.0,14492.0,-63.0,135.0,-176.0,22.48,881.47,1159.95
21.59907293319702,-3124.0,144.0,14508.0,328.0,457.0,-2472.0,22.48,881.46,1160.01
21.80008864402771,-3316.0,-244.0,14924.0,110.0,437.0,-2346.0,22.48,881.43,1160.26
22.01754379272461,-3156.0,-340.0,14228.0,2585.0,-3078.0,-9044.0,22.48,881.43,1160.25
22.269678354263306,-3304.0,-116.0,15208.0,2096.0,-1760.0,-10193.0,22.49,881.44,1160.19
22.471258878707886,-688.0,84.0,14276.0,276.0,-2794.0,-4001.0,22.49,881.43,1160.3
22.67390203475952,-652.0,196.0,14672.0,245.0,-1108.0,659.0,22.49,881.46,1160.02
22.877272844314575,-756.0,308.0,14316.0,-1294.0,4258.0,6018.0,22.49,881.45,1160.14
23.097989082336426,-1544.0,184.0,14864.0,-1535.0,2022.0,8133.0,22.49,881.44,1160.2
23.317667961120605,-2348.0,-220.0,14628.0,-1078.0,-367.0,8307.0,22.49,881.44,1160.17
23.53534770011902,-1032.0,408.0,13872.0,-1144.0,-1868.0,3523.0,22.49,881.43,1160.32
23.770198583602905,-1920.0,184.0,15112.0,1176.0,1279.0,6933.0,22.49,881.39,1160.65
23.987891674041748,-3428.0,1476.0,16028.0,1371.0,637.0,6375.0,22.49,881.42,1160.35
24.191017627716064,-1240.0,2060.0,14196.0,2467.0,303.0,5750.0,22.49,881.45,1160.15
24.407848358154297,-884.0,2944.0,14676.0,-360.0,-5124.0,7136.0,22.49,881.44,1160.23
24.62470293045044,-1648.0,3740.0,14248.0,1249.0,5883.0,4133.0,22.49,881.43,1160.33
24.842654705047607,-920.0,4388.0,15384.0,814.0,1122.0,-2048.0,22.49,881.45,1160.12
25.060574769973755,-1572.0,3792.0,14636.0,1121.0,-1024.0,-4077.0,22.49,881.42,1160.41
25.296181678771973,-3592.0,3392.0,14164.0,4044.0,-3710.0,-9082.0,22.49,881.44,1160.16
25.496559381484985,-3472.0,4220.0,12840.0,1334.0,-3423.0,-12996.0,22.49,881.43,1160.29
25.731572151184082,-3544.0,3988.0,13720.0,1468.0,-4978.0,-10425.0,22.5,881.44,1160.16
25.948930501937866,-3056.0,2468.0,13528.0,456.0,-1009.0,-7094.0,22.5,881.42,1160.37
26.166515350341797,-2636.0,2672.0,14308.0,1178.0,-567.0,-2401.0,22.5,881.46,1160.04
26.369409561157227,-1484.0,3424.0,13064.0,-519.0,96.0,3021.0,22.5,881.42,1160.38
26.608386754989624,-2656.0,3380.0,14512.0,-716.0,6169.0,8975.0,22.5,881.41,1160.46
26.80931806564331,-3904.0,1884.0,14508.0,-9807.0,1967.0,6212.0,22.5,881.41,1160.44
27.027884006500244,-3852.0,-1480.0,14284.0,-6565.0,60.0,-1902.0,22.51,881.43,1160.27
27.246574640274048,-4588.0,-3204.0,14028.0,-2900.0,492.0,-1101.0,22.51,881.42,1160.39
27.46485447883606,-6236.0,-4312.0,12880.0,1300.0,5034.0,-2602.0,22.51,881.42,1160.39
27.668200254440308,-8404.0,-3284.0,12060.0,4130.0,8898.0,-1170.0,22.51,881.42,1160.36
27.90564250946045,-10404.0,-52.0,11604.0,9441.0,5198.0,3173.0,22.51,881.43,1160.26
28.12774348258972,-10928.0,2824.0,10352.0,6154.0,-4807.0,1341.0,22.51,881.44,1160.22
28.334815740585327,-5812.0,5836.0,12112.0,4418.0,-13341.0,950.0,22.51,881.43,1160.3
28.549747467041016,-296.0,7504.0,12968.0,1753.0,-12776.0,1410.0,22.51,881.43,1160.26
28.768938541412354,1140.0,6480.0,12680.0,-6980.0,1412.0,1735.0,22.51,881.44,1160.21
28.983110427856445,888.0,1220.0,15204.0,-6528.0,-8908.0,2111.0,22.52,881.43,1160.27
29.195820331573486,4284.0,-620.0,14224.0,-6635.0,8081.0,473.0,22.51,881.44,1160.21
29.431145429611206,-2548.0,-3464.0,14360.0,-4284.0,11908.0,929.0,22.52,881.45,1160.13
29.63085389137268,-6264.0,-4968.0,12696.0,-2342.0,5433.0,-774.0,22.51,881.42,1160.41
29.84740138053894,-7548.0,-5428.0,12456.0,3784.0,-2310.0,-885.0,22.52,881.41,1160.44
30.064127445220947,-5244.0,-1456.0,14028.0,9438.0,-129.0,4005.0,22.51,881.42,1160.37
30.283223152160645,-4980.0,2452.0,13908.0,1523.0,-1153.0,4418.0,22.52,881.43,1160.27
30.499043703079224,-3896.0,2368.0,13200.0,-5250.0,-1728.0,4113.0,22.51,881.43,1160.33
30.714884519577026,-5048.0,-132.0,14196.0,-3550.0,2945.0,1766.0,22.52,881.44,1160.21
30.930440187454224,4976.0,2512.0,6432.0,-4886.0,-6269.0,-2570.0,22.52,881.43,1160.3
31.145893573760986,-3320.0,-488.0,14528.0,-365.0,1328.0,-261.0,22.52,881.43,1160.28
31.363778352737427,-2688.0,48.0,14488.0,-71.0,144.0,-178.0,22.51,881.41,1160.49
31.564071655273438,-2828.0,-16.0,14564.0,-48.0,112.0,-192.0,22.52,881.45,1160.45
31.76525115966797,-2756.0,-8.0,14468.0,-53.0,131.0,-171.0,22.52,881.4,1160.54
31.98354196548462,-2748.0,-40.0,14424.0,-50.0,124.0,-164.0,22.52,881.43,1160.28
32.184693813323975,-2840.0,-44.0,14688.0,-40.0,135.0,-172.0,22.52,881.44,1160.17
32.40289497375488,-2836.0,48.0,14548.0,-51.0,132.0,-179.0,22.52,881.46,1160.05
32.60180974006653,-2904.0,-28.0,14440.0,-69.0,132.0,-161.0,22.52,881.45,1160.1
32.81674313545227,-2816.0,16.0,14572.0,-42.0,118.0,-154.0,22.53,881.45,1160.13
33.03140306472778,-2768.0,-76.0,14412.0,-76.0,135.0,-174.0,22.52,881.46,1160.05
33.23095202445984,-2752.0,-64.0,14500.0,-68.0,116.0,-170.0,22.52,881.44,1160.2
33.430949449539185,-2800.0,-108.0,14528.0,-64.0,105.0,-178.0,22.53,881.45,1160.09
33.630653381347656,-2744.0,-12.0,14460.0,-60.0,129.0,-150.0,22.52,881.42,1160.37
33.84685182571411,-2884.0,-40.0,14648.0,-48.0,126.0,-162.0,22.53,881.43,1160.27
34.046043395996094,-2780.0,-28.0,14480.0,-74.0,151.0,-172.0,22.53,881.45,1160.07
34.26353859901428,-2732.0,-12.0,14472.0,-67.0,104.0,-168.0,22.53,881.45,1160.07
34.46540570259094,-2828.0,-76.0,14424.0,-39.0,151.0,-169.0,22.53,881.44,1160.21
34.66815185546875,-2760.0,-48.0,14552.0,-62.0,139.0,-172.0,22.53,881.4,1160.53
34.88835167884827,-2828.0,-16.0,14476.0,-44.0,112.0,-183.0,22.53,881.45,1160.08
35.09170150756836,-5956.0,916.0,13676.0,536.0,1008.0,-4093.0,22.53,881.43,1160.28
35.31267023086548,-948.0,-988.0,14584.0,1109.0,232.0,-6343.0,22.53,881.43,1160.3
35.54610633850098,-4532.0,212.0,14408.0,544.0,8838.0,-2094.0,22.53,881.43,1160.26
35.730223178863525,-9200.0,92.0,11556.0,-163.0,7888.0,-186.0,22.53,881.42,1160.17
35.94832158088684,-9584.0,-20.0,11184.0,192.0,-492.0,-236.0,22.54,881.44,1160.24
36.16584134101868,-7936.0,1204.0,13612.0,8461.0,-10235.0,1742.0,22.53,881.42,1160.41
36.38465452194214,-4264.0,4192.0,12864.0,2614.0,-1517.0,1217.0,22.53,881.42,1160.38
36.58411622047424,-3280.0,5188.0,11960.0,-5350.0,911.0,2688.0,22.54,881.44,1160.16
36.83391189575195,-3260.0,1364.0,14680.0,-7584.0,-1020.0,-100.0,22.54,881.45,1160.11
37.01709985733032,748.0,2552.0,7264.0,-917.0,683.0,-440.0,22.54,881.44,1160.17
37.252259731292725,-2860.0,-16.0,14560.0,-67.0,101.0,-177.0,22.54,881.42,1160.35
37.45165395736694,-2808.0,-36.0,14456.0,-54.0,102.0,-173.0,22.54,881.44,1160.16
37.651522159576416,-2800.0,12.0,14432.0,-71.0,118.0,-173.0,22.55,881.42,1160.35
37.85119414329529,-2808.0,-8.0,14520.0,-60.0,146.0,-148.0,22.55,881.45,1160.12
38.06785178184509,-2864.0,-156.0,14596.0,-99.0,124.0,-187.0,22.54,881.45,1160.11
38.269827365875244,-2836.0,-64.0,14540.0,-78.0,428.0,-173.0,22.55,881.42,1160.35
38.469624519348145,-2552.0,-452.0,14648.0,-6.0,145.0,-161.0,22.55,881.46,1160.03
38.686291456222534,-2756.0,-76.0,14592.0,-46.0,129.0,-166.0,22.54,881.43,1160.25
38.886560916900635,-2836.0,60.0,14372.0,-72.0,145.0,-151.0,22.55,881.45,1160.1
39.08636260032654,-2820.0,-32.0,14668.0,-50.0,135.0,-162.0,22.55,881.43,1160.3
39.305020809173584,-2848.0,-56.0,14616.0,-46.0,138.0,-156.0,22.55,881.45,1160.14
39.50479865074158,-2832.0,-48.0,14424.0,-62.0,128.0,-155.0,22.55,881.43,1160.26
39.73751258850098,-2736.0,-132.0,14452.0,-48.0,111.0,-190.0,22.55,881.44,1160.16
39.93669939041138,-2936.0,-60.0,14492.0,-70.0,123.0,-202.0,22.56,881.48,1159.82
40.11884331703186,-2812.0,4.0,14444.0,-67.0,130.0,-184.0,22.56,881.43,1160.32
40.353638887405396,-2828.0,52.0,14528.0,-60.0,119.0,-189.0,22.56,881.46,1160.02
40.55482769012451,-2768.0,-4.0,14396.0,-77.0,136.0,-159.0,22.56,881.45,1160.06
40.73994565010071,-2732.0,0.0,14484.0,-51.0,134.0,-189.0,22.56,881.47,1159.89
40.959141969680786,-2776.0,-64.0,14432.0,-57.0,107.0,-149.0,22.56,881.44,1160.19
41.16183257102966,-2720.0,-148.0,14512.0,-47.0,123.0,-155.0,22.56,881.45,1160.11
41.36415338516235,-2864.0,-56.0,14448.0,-145.0,404.0,-138.0,22.56,881.45,1160.08
41.581695318222046,-2904.0,84.0,14564.0,-69.0,67.0,-190.0,22.56,881.45,1160.06
41.78249406814575,-2720.0,84.0,14432.0,-53.0,362.0,-174.0,22.55,881.42,1160.34
42.00222611427307,-2788.0,-32.0,14616.0,-56.0,110.0,-152.0,22.56,881.45,1160.1
42.20427227020264,-2840.0,-20.0,14384.0,-61.0,212.0,-184.0,22.56,881.44,1160.17
42.406288623809814,-2948.0,84.0,14640.0,-80.0,250.0,-161.0,22.56,881.44,1160.19
