time_s,ax,ay,az,gx,gy,gz,temperature_c,pressure_hpa,altitude_m
9.769264936447144,820.0,-108.0,14672.0,-41.0,-2272.0,-71.0,24.46,881.16,1162.8
9.971892356872559,2196.0,-84.0,14300.0,-63.0,-1635.0,-157.0,24.46,881.18,1162.66
10.192123413085938,2288.0,-52.0,14684.0,-87.0,-354.0,-175.0,24.46,881.16,1162.84
10.379608392715454,2916.0,-72.0,14364.0,-51.0,-1058.0,-160.0,24.45,881.18,1162.67
10.619088888168335,3544.0,-20.0,14304.0,-38.0,-629.0,-160.0,24.46,881.16,1162.8
10.818197250366211,3996.0,-248.0,14268.0,-18.0,-1839.0,-14.0,24.46,881.17,1162.76
11.014968872070312,4448.0,-140.0,14240.0,-53.0,-114.0,-187.0,24.46,881.16,1162.84
11.227360963821411,4060.0,-180.0,14184.0,-41.0,735.0,-190.0,24.46,881.17,1162.69
11.439021348953247,2616.0,-116.0,14588.0,-101.0,8207.0,-586.0,24.45,881.16,1162.77
11.654393196105957,-4076.0,-696.0,19028.0,-470.0,8108.0,-632.0,24.46,881.15,1162.88
11.870416402816772,-4716.0,-248.0,13932.0,-179.0,9125.0,-233.0,24.46,881.19,1162.52
12.085252523422241,-8108.0,-260.0,12096.0,-134.0,7072.0,-133.0,24.45,881.19,1162.51
12.30009388923645,-9608.0,-288.0,11360.0,-163.0,4250.0,-88.0,24.46,881.17,1162.75
12.515212297439575,-10932.0,-248.0,10028.0,-113.0,1552.0,-153.0,24.46,881.16,1162.86
12.732957124710083,-11380.0,-352.0,9568.0,-56.0,821.0,-176.0,24.46,881.18,1162.63
12.948787450790405,-10568.0,-404.0,9532.0,21.0,-10675.0,-22.0,24.46,881.18,1162.74
13.180660247802734,-4312.0,-1156.0,14196.0,237.0,-1693.0,-306.0,24.46,881.18,1162.62
13.39627718925476,-12.0,-136.0,13756.0,-86.0,-9392.0,228.0,24.46,881.19,1162.54
13.596864223480225,1368.0,-8.0,14928.0,-41.0,-3226.0,-101.0,24.46,881.17,1162.73
13.79701852798462,3552.0,-104.0,14292.0,-32.0,-3353.0,11.0,24.46,881.2,1162.44
14.013912200927734,4536.0,-148.0,13936.0,-46.0,-2570.0,-164.0,24.46,881.2,1162.48
14.214698314666748,5388.0,4.0,14260.0,-25.0,-2759.0,-106.0,24.46,881.18,1162.63
14.432032108306885,6180.0,-80.0,13824.0,-40.0,-694.0,-182.0,24.46,881.19,1162.53
14.634298324584961,6624.0,-60.0,13256.0,-47.0,238.0,-165.0,24.46,881.19,1162.52
14.83302903175354,3684.0,-4.0,14036.0,-80.0,10575.0,-286.0,24.46,881.17,1162.68
15.047439098358154,-4308.0,-632.0,18824.0,-322.0,15118.0,-608.0,24.46,881.18,1162.62
15.27873969078064,-3172.0,-240.0,14324.0,-59.0,167.0,-110.0,24.46,881.17,1162.76
15.49296522140503,-3196.0,-196.0,14380.0,-56.0,185.0,-164.0,24.46,881.17,1162.67
15.693562030792236,-3140.0,-148.0,14356.0,-50.0,153.0,-169.0,24.46,881.19,1162.54
15.894073963165283,-3112.0,-100.0,14276.0,-107.0,114.0,-162.0,24.46,881.17,1162.74
16.111907482147217,-3376.0,-944.0,15128.0,-7024.0,-104.0,-1275.0,24.46,881.18,1162.64
16.329663515090942,-2676.0,-5576.0,13072.0,-9918.0,287.0,-2084.0,24.46,881.2,1162.46
16.54663896560669,-2308.0,-8920.0,11248.0,-3904.0,-34.0,-852.0,24.46,881.18,1162.61
16.765586137771606,-2284.0,-9652.0,11300.0,-489.0,137.0,-110.0,24.46,881.18,1162.64
16.99958086013794,-2112.0,-9548.0,11656.0,115.0,-56.0,-405.0,24.46,881.18,1162.65
17.200095653533936,-2188.0,-9128.0,11160.0,3549.0,-21.0,898.0,24.47,881.18,1162.6
17.417107820510864,-2152.0,-6016.0,13012.0,9549.0,-1525.0,578.0,24.46,881.17,1162.76
17.635934114456177,-1944.0,-1500.0,14948.0,7840.0,478.0,917.0,24.46,881.19,1162.52
17.852110862731934,-3036.0,-60.0,14268.0,-94.0,363.0,-146.0,24.46,881.19,1162.53
18.051148176193237,-3048.0,-136.0,14296.0,-50.0,155.0,-193.0,24.46,881.2,1162.44
18.282351970672607,-3108.0,-212.0,14448.0,-44.0,141.0,-163.0,24.47,881.19,1162.57
18.463701725006104,-3232.0,-172.0,14176.0,-49.0,144.0,-179.0,24.46,881.19,1162.49
18.69789147377014,-3368.0,-84.0,14400.0,-57.0,71.0,-185.0,24.47,881.18,1162.63
18.89636731147766,-3112.0,-20.0,14336.0,-75.0,165.0,-166.0,24.46,881.2,1162.47
19.09349751472473,-3088.0,-132.0,14288.0,-52.0,159.0,-169.0,24.46,881.18,1162.64
19.306304931640625,-3196.0,-60.0,14192.0,-62.0,154.0,-189.0,24.46,881.18,1162.59
19.502022743225098,-3136.0,-100.0,14212.0,-58.0,165.0,-179.0,24.46,881.17,1162.7
19.71883463859558,-3100.0,-120.0,14212.0,-68.0,144.0,-200.0,24.46,881.17,1162.69
19.919085025787354,-3184.0,-172.0,14240.0,-56.0,167.0,-192.0,24.46,881.17,1162.68
20.13207197189331,-3196.0,-108.0,14300.0,-40.0,138.0,-174.0,24.46,881.2,1162.48
20.33614182472229,-3112.0,-152.0,14248.0,-42.0,141.0,-152.0,24.46,881.2,1162.47
20.55539608001709,-3152.0,-112.0,14560.0,-301.0,-1045.0,-271.0,24.46,881.17,1162.75
20.75664710998535,-3140.0,-84.0,14396.0,-56.0,133.0,-178.0,24.46,881.19,1162.51
20.97043490409851,-3140.0,-24.0,14324.0,-46.0,152.0,-175.0,24.46,881.17,1162.71
21.183091640472412,-3176.0,-60.0,14260.0,-34.0,148.0,-180.0,24.46,881.17,1162.71
21.394596576690674,-3012.0,-88.0,14236.0,-26.0,148.0,-177.0,24.46,881.17,1162.71
21.592164754867554,-3196.0,16.0,14292.0,-50.0,144.0,-176.0,24.47,881.18,1162.63
21.792781352996826,-3020.0,-120.0,14460.0,-67.0,141.0,-167.0,24.47,881.19,1162.51
21.994493007659912,-3124.0,-12.0,14328.0,-74.0,155.0,-181.0,24.46,881.2,1162.44
22.213130235671997,-3200.0,-192.0,14216.0,-77.0,159.0,-150.0,24.46,881.21,1162.33
22.414097547531128,-3128.0,-16.0,14240.0,-63.0,135.0,-181.0,24.47,881.19,1162.51
22.633259773254395,-2964.0,-204.0,14208.0,-60.0,-1666.0,-244.0,24.47,881.2,1162.48
22.834038972854614,-2396.0,-40.0,14096.0,-41.0,-144.0,-172.0,24.47,881.17,1162.75
23.052626848220825,-2184.0,-156.0,14456.0,-52.0,178.0,-170.0,24.47,881.19,1162.51
23.254790782928467,-2200.0,-60.0,14660.0,-34.0,186.0,-148.0,24.47,881.18,1162.63
23.45754313468933,-1956.0,-72.0,14584.0,-52.0,270.0,-188.0,24.47,881.16,1162.77
23.660964965820312,-2068.0,-108.0,14364.0,-78.0,85.0,-180.0,24.47,881.19,1162.52
23.87864089012146,-2232.0,-324.0,14412.0,-380.0,124.0,1930.0,24.47,881.19,1162.52
24.096442222595215,-1960.0,-56.0,14492.0,-56.0,158.0,-127.0,24.46,881.18,1162.62
24.29796314239502,-2196.0,-64.0,14812.0,-68.0,426.0,-139.0,24.47,881.17,1162.7
24.51616144180298,-2008.0,-28.0,14508.0,-48.0,271.0,-148.0,24.47,881.16,1162.8
24.71880030632019,-1868.0,-52.0,14492.0,-62.0,-321.0,-137.0,24.46,881.14,1163.02
24.93597722053528,-2268.0,-136.0,14160.0,65.0,-13822.0,-387.0,24.47,881.16,1162.81
25.136842966079712,-2596.0,-116.0,14556.0,-35.0,-357.0,-185.0,24.46,881.18,1162.59
25.354626178741455,-3300.0,-216.0,15088.0,-73.0,-45.0,-176.0,24.47,881.17,1162.75
25.556237936019897,-2716.0,12.0,14420.0,-42.0,151.0,-187.0,24.47,881.17,1162.75
25.7581307888031,-2604.0,-148.0,14456.0,-62.0,151.0,-168.0,24.47,881.15,1162.87
25.972604513168335,-2620.0,-100.0,14344.0,-52.0,163.0,-192.0,24.46,881.16,1162.8
26.202502489089966,-2744.0,-52.0,14264.0,-51.0,79.0,-188.0,24.47,881.17,1162.68
26.38185977935791,-2836.0,-964.0,14204.0,-194.0,288.0,376.0,24.47,881.18,1162.64
26.61226749420166,-2068.0,-544.0,13980.0,-3434.0,3091.0,1180.0,24.47,881.17,1162.69
26.81351590156555,-4252.0,-536.0,12912.0,408.0,-81.0,1119.0,24.47,881.18,1162.66
27.032222986221313,-2856.0,-868.0,14124.0,674.0,-3760.0,-5766.0,24.46,881.17,1162.73
27.25185537338257,-528.0,2752.0,14992.0,12412.0,-869.0,477.0,24.47,881.16,1162.77
27.471675872802734,-68.0,5176.0,13140.0,5624.0,-1931.0,1408.0,24.47,881.18,1162.65
27.67460823059082,2428.0,6896.0,14804.0,6094.0,1863.0,225.0,24.47,881.17,1162.72
27.891878604888916,2072.0,8464.0,12244.0,575.0,3247.0,925.0,24.47,881.17,1162.68
28.108985662460327,-356.0,9404.0,10600.0,-822.0,3092.0,1288.0,24.47,881.16,1162.76
28.310154914855957,-412.0,9108.0,10948.0,5.0,2078.0,-265.0,24.48,881.14,1162.95
28.52738070487976,-1720.0,8188.0,12020.0,-1369.0,3589.0,670.0,24.47,881.17,1162.72
28.745917081832886,-5036.0,7316.0,12076.0,-6474.0,13924.0,1441.0,24.47,881.18,1162.63
28.963998794555664,-7736.0,6208.0,9616.0,-3884.0,7763.0,-745.0,24.47,881.16,1162.84
29.183945178985596,-8676.0,3280.0,10696.0,-2924.0,-1477.0,-2665.0,24.47,881.15,1162.89
29.40493869781494,-5916.0,196.0,14040.0,-5838.0,-19181.0,-7951.0,24.47,881.16,1162.82
29.643786191940308,1032.0,-608.0,14792.0,-294.0,-4514.0,-1523.0,24.47,881.15,1162.87
29.8447208404541,1036.0,-864.0,14916.0,-211.0,1851.0,-275.0,24.47,881.17,1162.75
30.062708854675293,-1816.0,-1432.0,14436.0,-2831.0,6613.0,2222.0,24.47,881.16,1162.82
30.280596256256104,-1668.0,-556.0,14688.0,86.0,-2069.0,3370.0,24.47,881.17,1162.74
30.498056411743164,-3988.0,-3684.0,19188.0,2409.0,300.0,-764.0,24.47,881.16,1162.82
30.716394901275635,-3236.0,-124.0,14560.0,-61.0,168.0,-153.0,24.47,881.16,1162.8
30.918651580810547,-2744.0,-144.0,14340.0,-61.0,137.0,-164.0,24.47,881.16,1162.79
31.136534214019775,-2800.0,-96.0,14428.0,-44.0,154.0,-159.0,24.47,881.17,1162.73
31.337770462036133,-2612.0,-124.0,14316.0,-49.0,137.0,-164.0,24.48,881.18,1162.62
31.556399822235107,-2660.0,-108.0,14336.0,-52.0,160.0,-178.0,24.47,881.16,1162.66
31.758740663528442,-2752.0,-68.0,14344.0,-48.0,168.0,-192.0,24.47,881.16,1162.84
31.95893907546997,-2664.0,-156.0,14364.0,-42.0,153.0,-169.0,24.47,881.14,1163.0
32.15833878517151,-2672.0,-96.0,14572.0,-55.0,145.0,-194.0,24.47,881.18,1162.65
32.3737211227417,-2456.0,-100.0,14252.0,94.0,370.0,-424.0,24.47,881.14,1162.98
32.588714599609375,-3176.0,728.0,14316.0,775.0,135.0,-4268.0,24.47,881.13,1163.07
32.78962016105652,-2616.0,-164.0,14316.0,-78.0,185.0,-180.0,24.47,881.16,1162.85
32.98879384994507,-2648.0,4.0,14400.0,-48.0,167.0,-173.0,24.48,881.16,1162.8
33.20430898666382,-2828.0,12.0,14232.0,-23.0,123.0,-221.0,24.48,881.17,1162.73
33.402750968933105,-2832.0,-344.0,14420.0,-443.0,8.0,1079.0,24.48,881.18,1162.66
