time_s,ax,ay,az,gx,gy,gz,temperature_c,pressure_hpa,altitude_m,latitude,longitude,gps_satellites,gps_altitude_m,gps_connected
164.91779112815857,230.0,120.0,7736.0,-164.0,122.0,-18.0,26.7,895.06,1034.03,39.82246,32.659359,12,1085.8,True
165.19890880584717,192.0,134.0,7766.0,-162.0,114.0,-18.0,26.7,895.06,1034.06,39.822461,32.659358,12,1085.7,True
165.2380154132843,192.0,134.0,7766.0,-162.0,114.0,-18.0,26.7,895.06,1034.06,39.822461,32.659358,12,1085.7,True
165.5305953025818,246.0,166.0,7758.0,-162.0,119.0,-5.0,26.7,895.07,1034.0,39.822461,32.659358,12,1085.7,True
165.56237292289734,246.0,166.0,7758.0,-162.0,119.0,-5.0,26.7,895.07,1034.0,39.822461,32.659358,12,1085.7,True
165.84289526939392,218.0,122.0,7758.0,-161.0,116.0,-12.0,26.7,895.06,1034.0,39.822461,32.659358,12,1085.7,True
165.88876080513,218.0,122.0,7758.0,-161.0,116.0,-12.0,26.7,895.06,1034.0,39.822461,32.659358,12,1085.7,True
166.14898681640625,220.0,108.0,7820.0,-164.0,117.0,-9.0,26.7,895.06,1034.08,39.822461,32.659358,12,1085.6,True
166.1964373588562,220.0,108.0,7820.0,-164.0,117.0,-9.0,26.7,895.06,1034.08,39.822461,32.659358,12,1085.6,True
166.4876992702484,214.0,110.0,7752.0,-165.0,122.0,-10.0,26.7,895.07,1033.99,39.822461,32.659358,12,1085.6,True
166.5146038532257,214.0,110.0,7752.0,-165.0,122.0,-10.0,26.7,895.07,1033.99,39.822461,32.659358,12,1085.6,True
166.80163407325745,178.0,158.0,7792.0,-161.0,125.0,-18.0,26.7,895.07,1033.98,39.822461,32.659358,12,1085.6,True
166.84388184547424,178.0,158.0,7792.0,-161.0,125.0,-18.0,26.7,895.07,1033.98,39.822461,32.659358,12,1085.6,True
167.12506985664368,220.0,136.0,7792.0,-166.0,122.0,-13.0,26.7,895.07,1033.96,39.822461,32.659357,12,1085.5,True
167.15274786949158,220.0,136.0,7792.0,-166.0,122.0,-13.0,26.7,895.07,1033.96,39.822461,32.659357,12,1085.5,True
167.4407560825348,196.0,150.0,7794.0,-161.0,129.0,-15.0,26.7,895.06,1034.01,39.822461,32.659357,12,1085.5,True
167.4720757007599,196.0,150.0,7794.0,-161.0,129.0,-15.0,26.7,895.06,1034.01,39.822461,32.659357,12,1085.5,True
167.7556929588318,192.0,152.0,7732.0,-165.0,118.0,-14.0,26.7,895.06,1034.01,39.822461,32.659357,12,1085.5,True
167.80058574676514,192.0,152.0,7732.0,-165.0,118.0,-14.0,26.7,895.06,1034.01,39.822461,32.659357,12,1085.5,True
168.0931098461151,234.0,124.0,7766.0,-165.0,124.0,-19.0,26.7,895.07,1033.98,39.822462,32.659357,12,1085.4,True
168.1276741027832,234.0,124.0,7766.0,-165.0,124.0,-19.0,26.7,895.07,1033.98,39.822462,32.659357,12,1085.4,True
168.38388085365295,198.0,128.0,7786.0,-153.0,126.0,-12.0,26.7,895.07,1033.96,39.822462,32.659357,12,1085.4,True
168.42969417572021,198.0,128.0,7786.0,-153.0,126.0,-12.0,26.7,895.07,1033.96,39.822462,32.659357,12,1085.4,True
168.71562576293945,230.0,132.0,7800.0,-166.0,122.0,-18.0,26.7,895.07,1033.93,39.822462,32.659357,12,1085.4,True
168.7491307258606,230.0,132.0,7800.0,-166.0,122.0,-18.0,26.7,895.07,1033.93,39.822462,32.659357,12,1085.4,True
169.0392243862152,204.0,132.0,7778.0,-165.0,120.0,-14.0,26.7,895.08,1033.9,39.822462,32.659357,12,1085.4,True
169.07509350776672,204.0,132.0,7778.0,-165.0,120.0,-14.0,26.7,895.08,1033.9,39.822462,32.659357,12,1085.4,True
169.36640620231628,172.0,112.0,7758.0,-163.0,119.0,-12.0,26.7,895.07,1033.93,39.822462,32.659357,12,1085.5,True
169.40295362472534,172.0,112.0,7758.0,-163.0,119.0,-12.0,26.7,895.07,1033.93,39.822462,32.659357,12,1085.5,True
169.67097997665405,196.0,128.0,7766.0,-156.0,116.0,-8.0,26.7,895.07,1034.0,39.822462,32.659357,12,1085.5,True
169.72915363311768,196.0,128.0,7766.0,-156.0,116.0,-8.0,26.7,895.07,1034.0,39.822462,32.659357,12,1085.5,True
169.98001623153687,232.0,122.0,7774.0,-163.0,118.0,-12.0,26.7,895.06,1034.06,39.822462,32.659357,12,1085.5,True
170.02704572677612,232.0,122.0,7774.0,-163.0,118.0,-12.0,26.7,895.06,1034.06,39.822462,32.659357,12,1085.5,True
170.31965899467468,224.0,126.0,7772.0,-163.0,127.0,-15.0,26.7,895.06,1034.07,39.822462,32.659357,12,1085.5,True
170.34601831436157,224.0,126.0,7772.0,-163.0,127.0,-15.0,26.7,895.06,1034.07,39.822462,32.659357,12,1085.5,True
170.63563895225525,198.0,150.0,7782.0,-154.0,124.0,-7.0,26.7,895.06,1034.02,39.822462,32.659357,12,1085.5,True
170.6792070865631,198.0,150.0,7782.0,-154.0,124.0,-7.0,26.7,895.06,1034.02,39.822462,32.659357,12,1085.5,True
170.93166828155518,180.0,134.0,7792.0,-160.0,114.0,-1.0,26.7,895.06,1034.0,39.822462,32.659357,12,1085.5,True
171.00130558013916,180.0,134.0,7792.0,-160.0,114.0,-1.0,26.7,895.06,1034.0,39.822462,32.659357,12,1085.5,True
171.26496934890747,188.0,118.0,7740.0,-162.0,122.0,-16.0,26.7,895.06,1034.0,39.82246,32.659356,12,1085.3,True
171.29796195030212,188.0,118.0,7740.0,-162.0,122.0,-16.0,26.7,895.06,1034.0,39.82246,32.659356,12,1085.3,True
171.59212851524353,366.0,154.0,7406.0,-247.0,3015.0,-58.0,26.7,895.07,1033.96,39.82246,32.659356,12,1085.3,True
171.6286587715149,366.0,154.0,7406.0,-247.0,3015.0,-58.0,26.7,895.07,1033.96,39.82246,32.659356,12,1085.3,True
171.8955352306366,-132.0,108.0,7752.0,-55.0,-3119.0,10.0,26.7,895.07,1033.98,39.82246,32.659356,12,1085.3,True
171.9576177597046,-132.0,108.0,7752.0,-55.0,-3119.0,10.0,26.7,895.07,1033.98,39.82246,32.659356,12,1085.3,True
172.20950603485107,-38.0,138.0,7732.0,-161.0,144.0,-16.0,26.7,895.07,1033.96,39.822458,32.659355,12,1085.3,True
172.25566935539246,-38.0,138.0,7732.0,-161.0,144.0,-16.0,26.7,895.07,1033.96,39.822458,32.659355,12,1085.3,True
172.5447657108307,142.0,74.0,7500.0,-286.0,-285.0,-13.0,26.7,895.06,1034.01,39.822458,32.659355,12,1085.3,True
172.57488083839417,142.0,74.0,7500.0,-286.0,-285.0,-13.0,26.7,895.06,1034.01,39.822458,32.659355,12,1085.3,True
172.86987686157227,-82.0,122.0,7818.0,-156.0,119.0,-16.0,26.7,895.06,1034.0,39.822458,32.659355,12,1085.3,True
172.9069812297821,-82.0,122.0,7818.0,-156.0,119.0,-16.0,26.7,895.06,1034.0,39.822458,32.659355,12,1085.3,True
173.1843249797821,-76.0,156.0,7784.0,-158.0,116.0,-9.0,26.7,895.06,1034.0,39.822458,32.659355,12,1085.5,True
173.2136013507843,-76.0,156.0,7784.0,-158.0,116.0,-9.0,26.7,895.06,1034.0,39.822458,32.659355,12,1085.5,True
173.4924726486206,-52.0,158.0,7790.0,-168.0,116.0,-8.0,26.7,895.06,1034.05,39.822458,32.659355,12,1085.5,True
173.53259348869324,-52.0,158.0,7790.0,-168.0,116.0,-8.0,26.7,895.06,1034.05,39.822458,32.659355,12,1085.5,True
173.82859587669373,-32.0,134.0,7756.0,-163.0,122.0,-7.0,26.7,895.08,1033.88,39.822458,32.659355,12,1085.5,True
173.86707162857056,-32.0,134.0,7756.0,-163.0,122.0,-7.0,26.7,895.08,1033.88,39.822458,32.659355,12,1085.5,True
174.129873752594,-44.0,100.0,7738.0,-169.0,115.0,-14.0,26.7,895.08,1033.86,39.822456,32.659354,12,1085.6,True
174.18846035003662,-44.0,100.0,7738.0,-169.0,115.0,-14.0,26.7,895.08,1033.86,39.822456,32.659354,12,1085.6,True
174.44668650627136,-44.0,124.0,7806.0,-164.0,120.0,-10.0,26.7,895.08,1033.89,39.822456,32.659354,12,1085.6,True
174.51193046569824,-44.0,124.0,7806.0,-164.0,120.0,-10.0,26.7,895.08,1033.89,39.822456,32.659354,12,1085.6,True
174.77583932876587,-38.0,122.0,7756.0,-158.0,115.0,-6.0,26.7,895.07,1033.94,39.822456,32.659354,12,1085.6,True
174.80987858772278,-38.0,122.0,7756.0,-158.0,115.0,-6.0,26.7,895.07,1033.94,39.822456,32.659354,12,1085.6,True
175.1017165184021,-96.0,122.0,7758.0,-167.0,121.0,-5.0,26.7,895.07,1033.94,39.822456,32.659352,12,1085.7,True
175.1431691646576,-96.0,122.0,7758.0,-167.0,121.0,-5.0,26.7,895.07,1033.94,39.822456,32.659352,12,1085.7,True
175.41207313537598,4.0,118.0,7740.0,-169.0,128.0,-11.0,26.7,895.06,1034.01,39.822456,32.659352,12,1085.7,True
175.46661949157715,4.0,118.0,7740.0,-169.0,128.0,-11.0,26.7,895.06,1034.01,39.822456,32.659352,12,1085.7,True
175.71782517433167,-106.0,164.0,7738.0,-128.0,195.0,-12.0,26.7,895.07,1033.93,39.822456,32.659352,12,1085.7,True
175.78109550476074,-106.0,164.0,7738.0,-128.0,195.0,-12.0,26.7,895.07,1033.93,39.822456,32.659352,12,1085.7,True
