time_s,ax,ay,az,gx,gy,gz,temperature_c,pressure_hpa,altitude_m
7.397813320159912,-234.0,114.0,7764.0,-160.0,139.0,-17.0,26.44,898.16,1005.55
7.594156980514526,-214.0,94.0,7764.0,-164.0,139.0,-10.0,26.44,898.16,1005.51
7.604902505874634,-214.0,94.0,7764.0,-164.0,139.0,-10.0,26.44,898.16,1005.51
7.807318687438965,-206.0,62.0,7814.0,-168.0,135.0,-14.0,26.44,898.17,1005.45
7.832386016845703,-206.0,62.0,7814.0,-168.0,135.0,-14.0,26.44,898.17,1005.45
8.011700868606567,-188.0,76.0,7804.0,-159.0,142.0,-12.0,26.44,898.16,1005.55
8.056807041168213,-188.0,76.0,7804.0,-159.0,142.0,-12.0,26.44,898.16,1005.55
8.239270448684692,-210.0,78.0,7790.0,-169.0,137.0,-10.0,26.44,898.14,1005.69
8.279458284378052,-210.0,78.0,7790.0,-169.0,137.0,-10.0,26.44,898.14,1005.69
8.471764326095581,-200.0,90.0,7776.0,-158.0,139.0,-12.0,26.44,898.16,1005.52
8.506231307983398,-200.0,90.0,7776.0,-158.0,139.0,-12.0,26.44,898.16,1005.52
8.694315671920776,-212.0,76.0,7768.0,-161.0,142.0,-14.0,26.44,898.16,1005.59
8.708026885986328,-212.0,76.0,7768.0,-161.0,142.0,-14.0,26.44,898.16,1005.59
8.908833503723145,-246.0,80.0,7838.0,-168.0,139.0,-9.0,26.44,898.16,1005.57
8.928690195083618,-246.0,80.0,7838.0,-168.0,139.0,-9.0,26.44,898.16,1005.57
9.131213665008545,-238.0,94.0,7778.0,-160.0,135.0,-10.0,26.44,898.15,1005.65
9.163921594619751,-238.0,94.0,7778.0,-160.0,135.0,-10.0,26.44,898.15,1005.65
9.334786415100098,-204.0,82.0,7776.0,-167.0,136.0,-6.0,26.44,898.15,1005.67
9.383204460144043,-204.0,82.0,7776.0,-167.0,136.0,-6.0,26.44,898.15,1005.67
9.554582595825195,-224.0,98.0,7704.0,-165.0,143.0,-5.0,26.44,898.15,1005.62
9.589617252349854,-224.0,98.0,7704.0,-165.0,143.0,-5.0,26.44,898.15,1005.62
9.78446340560913,-214.0,98.0,7798.0,-164.0,135.0,-3.0,26.45,898.16,1005.58
9.80973505973816,-214.0,98.0,7798.0,-164.0,135.0,-3.0,26.45,898.16,1005.58
10.013213396072388,-174.0,66.0,7610.0,-164.0,138.0,-12.0,26.45,898.16,1005.54
10.04647445678711,-174.0,66.0,7610.0,-164.0,138.0,-12.0,26.45,898.16,1005.54
10.224156856536865,-258.0,88.0,7782.0,-162.0,142.0,-5.0,26.45,898.15,1005.6
10.260648727416992,-258.0,88.0,7782.0,-162.0,142.0,-5.0,26.45,898.15,1005.6
10.446686506271362,-216.0,74.0,7734.0,-168.0,141.0,-11.0,26.45,898.16,1005.59
10.483312606811523,-216.0,74.0,7734.0,-168.0,141.0,-11.0,26.45,898.16,1005.59
10.677210330963135,-206.0,78.0,7768.0,-161.0,141.0,-8.0,26.45,898.15,1005.62
10.69915771484375,-206.0,78.0,7768.0,-161.0,141.0,-8.0,26.45,898.15,1005.62
10.886865377426147,-260.0,98.0,7804.0,-163.0,137.0,-14.0,26.45,898.14,1005.75
10.92391324043274,-260.0,98.0,7804.0,-163.0,137.0,-14.0,26.45,898.14,1005.75
11.106668710708618,-234.0,104.0,7762.0,-165.0,138.0,-6.0,26.45,898.14,1005.73
11.132839441299438,-234.0,104.0,7762.0,-165.0,138.0,-6.0,26.45,898.14,1005.73
11.33133840560913,-246.0,106.0,7790.0,-163.0,137.0,-13.0,26.45,898.15,1005.66
11.356082677841187,-246.0,106.0,7790.0,-163.0,137.0,-13.0,26.45,898.15,1005.66
11.553715705871582,-180.0,92.0,7652.0,-159.0,135.0,-6.0,26.45,898.14,1005.71
11.59020447731018,-180.0,92.0,7652.0,-159.0,135.0,-6.0,26.45,898.14,1005.71
11.759129047393799,-240.0,62.0,7762.0,-160.0,132.0,-8.0,26.45,898.14,1005.74
11.79377269744873,-240.0,62.0,7762.0,-160.0,132.0,-8.0,26.45,898.14,1005.74
11.997132301330566,-224.0,96.0,7702.0,-168.0,145.0,-15.0,26.45,898.16,1005.58
12.023831844329834,-224.0,96.0,7702.0,-168.0,145.0,-15.0,26.45,898.16,1005.58
12.213197469711304,-244.0,76.0,7790.0,-175.0,139.0,-10.0,26.45,898.15,1005.61
12.245622158050537,-244.0,76.0,7790.0,-175.0,139.0,-10.0,26.45,898.15,1005.61
12.424030780792236,-222.0,112.0,7744.0,-160.0,131.0,-9.0,26.45,898.14,1005.72
12.464645385742188,-222.0,112.0,7744.0,-160.0,131.0,-9.0,26.45,898.14,1005.72
12.654903888702393,-252.0,114.0,7842.0,-168.0,131.0,-9.0,26.45,898.14,1005.76
12.690420866012573,-252.0,114.0,7842.0,-168.0,131.0,-9.0,26.45,898.14,1005.76
12.872296333312988,-214.0,90.0,7794.0,-163.0,136.0,-14.0,26.45,898.13,1005.85
12.909594535827637,-214.0,90.0,7794.0,-163.0,136.0,-14.0,26.45,898.13,1005.85
13.098275661468506,-200.0,84.0,7832.0,-167.0,141.0,-9.0,26.45,898.13,1005.81
13.116695642471313,-200.0,84.0,7832.0,-167.0,141.0,-9.0,26.45,898.13,1005.81
13.313059091567993,-224.0,100.0,7790.0,-168.0,139.0,-7.0,26.45,898.14,1005.71
13.350672245025635,-224.0,100.0,7790.0,-168.0,139.0,-7.0,26.45,898.14,1005.71
13.522824764251709,-214.0,98.0,7750.0,-154.0,134.0,-8.0,26.45,898.14,1005.72
13.558379888534546,-214.0,98.0,7750.0,-154.0,134.0,-8.0,26.45,898.14,1005.72
13.76414155960083,-226.0,84.0,7798.0,-159.0,135.0,-18.0,26.45,898.15,1005.66
13.788799285888672,-226.0,84.0,7798.0,-159.0,135.0,-18.0,26.45,898.15,1005.66
13.972463607788086,-214.0,86.0,7746.0,-155.0,131.0,-4.0,26.45,898.15,1005.63
14.009315729141235,-214.0,86.0,7746.0,-155.0,131.0,-4.0,26.45,898.15,1005.63
14.190196990966797,-188.0,110.0,7804.0,-168.0,134.0,-7.0,26.45,898.14,1005.72
14.218684434890747,-188.0,110.0,7804.0,-168.0,134.0,-7.0,26.45,898.14,1005.72
14.423339128494263,-228.0,94.0,7762.0,-164.0,136.0,-13.0,26.45,898.13,1005.8
14.447286128997803,-228.0,94.0,7762.0,-164.0,136.0,-13.0,26.45,898.13,1005.8
14.631979703903198,-244.0,98.0,7794.0,-159.0,142.0,-16.0,26.45,898.13,1005.84
14.669594287872314,-244.0,98.0,7794.0,-159.0,142.0,-16.0,26.45,898.13,1005.84
14.862201452255249,-218.0,64.0,7734.0,-171.0,139.0,0.0,26.45,898.13,1005.81
14.893457174301147,-218.0,64.0,7734.0,-171.0,139.0,0.0,26.45,898.13,1005.81
15.086006879806519,-200.0,84.0,7830.0,-162.0,134.0,-9.0,26.45,898.14,1005.73
15.100598812103271,-200.0,84.0,7830.0,-162.0,134.0,-9.0,26.45,898.14,1005.73
15.305668830871582,-202.0,86.0,7842.0,-163.0,132.0,-7.0,26.45,898.15,1005.65
15.328412294387817,-202.0,86.0,7842.0,-163.0,132.0,-7.0,26.45,898.15,1005.65
15.509658813476562,-348.0,148.0,7950.0,-165.0,107.0,-14.0,26.45,898.14,1005.71
15.554596424102783,-348.0,148.0,7950.0,-165.0,107.0,-14.0,26.45,898.14,1005.71
15.749268293380737,-148.0,-296.0,7862.0,-154.0,125.0,-219.0,26.45,898.14,1005.72
15.772912502288818,-148.0,-296.0,7862.0,-154.0,125.0,-219.0,26.45,898.14,1005.72
15.97915768623352,-286.0,-146.0,7668.0,-226.0,462.0,-25.0,26.44,898.15,1005.68
16.004852056503296,-286.0,-146.0,7668.0,-226.0,462.0,-25.0,26.44,898.15,1005.68
16.19569730758667,-832.0,114.0,7586.0,-145.0,1964.0,-301.0,26.44,898.15,1005.63
16.23255729675293,-832.0,114.0,7586.0,-145.0,1964.0,-301.0,26.44,898.15,1005.63
16.451090335845947,-2292.0,-54.0,7312.0,-154.0,1755.0,-32.0,26.44,898.14,1005.75
16.46903705596924,-2292.0,-54.0,7312.0,-154.0,1755.0,-32.0,26.44,898.14,1005.75
16.672749996185303,-2724.0,26.0,7298.0,-184.0,1265.0,9.0,26.44,898.13,1005.78
16.684679985046387,-2724.0,26.0,7298.0,-184.0,1265.0,9.0,26.44,898.13,1005.78
16.887823343276978,-3548.0,124.0,6920.0,-33.0,1773.0,-337.0,26.44,898.14,1005.76
16.924962997436523,-3548.0,124.0,6920.0,-33.0,1773.0,-337.0,26.44,898.14,1005.76
17.110857009887695,-4132.0,-14.0,6604.0,-229.0,1173.0,46.0,26.45,898.16,1005.57
17.15425157546997,-4132.0,-14.0,6604.0,-229.0,1173.0,46.0,26.45,898.16,1005.57
17.34679913520813,-4748.0,-8.0,6174.0,-208.0,878.0,76.0,26.45,898.14,1005.73
17.38577699661255,-4748.0,-8.0,6174.0,-208.0,878.0,76.0,26.45,898.14,1005.73
17.57439684867859,-5178.0,-46.0,5762.0,-182.0,941.0,-19.0,26.45,898.15,1005.66
17.60999321937561,-5178.0,-46.0,5762.0,-182.0,941.0,-19.0,26.45,898.15,1005.66
17.810821294784546,-5796.0,-64.0,5236.0,-145.0,179.0,-42.0,26.45,898.15,1005.66
17.84388303756714,-5796.0,-64.0,5236.0,-145.0,179.0,-42.0,26.45,898.15,1005.66
18.035590171813965,-5778.0,-20.0,5254.0,-190.0,1048.0,-40.0,26.46,898.15,1005.6
18.059914588928223,-5778.0,-20.0,5254.0,-190.0,1048.0,-40.0,26.46,898.15,1005.6
18.250473737716675,-6098.0,-62.0,4932.0,-254.0,921.0,4.0,26.46,898.15,1005.66
18.296871423721313,-6098.0,-62.0,4932.0,-254.0,921.0,4.0,26.46,898.15,1005.66
18.491023063659668,-6262.0,-50.0,4754.0,-175.0,343.0,-13.0,26.46,898.16,1005.59
18.530137300491333,-6262.0,-50.0,4754.0,-175.0,343.0,-13.0,26.46,898.16,1005.59
18.72319459915161,-6084.0,-20.0,4890.0,-208.0,754.0,-11.0,26.46,898.16,1005.58
18.762459993362427,-6084.0,-20.0,4890.0,-208.0,754.0,-11.0,26.46,898.16,1005.58
18.968518495559692,-6224.0,-72.0,4796.0,-173.0,-637.0,43.0,26.46,898.15,1005.66
18.977871656417847,-6224.0,-72.0,4796.0,-173.0,-637.0,43.0,26.46,898.15,1005.66
19.175124406814575,-6128.0,-68.0,4866.0,-169.0,-241.0,5.0,26.46,898.14,1005.7
19.208240270614624,-6128.0,-68.0,4866.0,-169.0,-241.0,5.0,26.46,898.14,1005.7
19.402345657348633,-5952.0,30.0,5122.0,-88.0,-1569.0,39.0,26.47,898.14,1005.7
19.428699493408203,-5952.0,30.0,5122.0,-88.0,-1569.0,39.0,26.47,898.14,1005.7
19.632891416549683,-4648.0,134.0,6408.0,-148.0,-2637.0,137.0,26.47,898.14,1005.71
19.665411949157715,-4648.0,134.0,6408.0,-148.0,-2637.0,137.0,26.47,898.14,1005.71
19.8821222782135,-3456.0,94.0,6666.0,-230.0,-2473.0,154.0,26.47,898.15,1005.67
19.890881538391113,-3456.0,94.0,6666.0,-230.0,-2473.0,154.0,26.47,898.15,1005.67
20.099569082260132,-2436.0,-106.0,7516.0,-516.0,-861.0,327.0,26.47,898.13,1005.79
20.138165712356567,-2436.0,-106.0,7516.0,-516.0,-861.0,327.0,26.47,898.13,1005.79
20.328166246414185,-1056.0,-498.0,7948.0,-308.0,-883.0,296.0,26.47,898.15,1005.62
20.37562584877014,-1056.0,-498.0,7948.0,-308.0,-883.0,296.0,26.47,898.15,1005.62
20.571075677871704,-72.0,-334.0,8032.0,-357.0,-3670.0,-500.0,26.47,898.15,1005.67
20.609500408172607,-72.0,-334.0,8032.0,-357.0,-3670.0,-500.0,26.47,898.15,1005.67
20.813549041748047,1674.0,-514.0,7116.0,-743.0,-3368.0,-461.0,26.48,898.15,1005.6
20.842610359191895,1674.0,-514.0,7116.0,-743.0,-3368.0,-461.0,26.48,898.15,1005.6
21.061710834503174,3126.0,-500.0,7156.0,-381.0,-3148.0,-612.0,26.48,898.16,1005.58
21.070180654525757,3126.0,-500.0,7156.0,-381.0,-3148.0,-612.0,26.48,898.16,1005.58
21.28241276741028,3588.0,-414.0,7034.0,-210.0,-243.0,-84.0,26.48,898.15,1005.63
21.30074954032898,3588.0,-414.0,7034.0,-210.0,-243.0,-84.0,26.48,898.15,1005.63
21.50248074531555,4386.0,-92.0,6070.0,101.0,-1578.0,-375.0,26.48,898.15,1005.6
21.533387660980225,4386.0,-92.0,6070.0,101.0,-1578.0,-375.0,26.48,898.15,1005.6
21.72788095474243,4350.0,-452.0,6982.0,-347.0,-740.0,-75.0,26.49,898.16,1005.55
21.765413761138916,4350.0,-452.0,6982.0,-347.0,-740.0,-75.0,26.49,898.16,1005.55
21.952948808670044,4664.0,-314.0,6110.0,-265.0,598.0,-172.0,26.49,898.17,1005.5
21.98697066307068,4664.0,-314.0,6110.0,-265.0,598.0,-172.0,26.49,898.17,1005.5
22.17748761177063,3654.0,-568.0,7046.0,-250.0,3708.0,622.0,26.5,898.16,1005.51
22.213901042938232,3654.0,-568.0,7046.0,-250.0,3708.0,622.0,26.5,898.16,1005.51
22.393977165222168,814.0,-212.0,7390.0,79.0,4896.0,-22.0,26.5,898.17,1005.48
22.44214415550232,814.0,-212.0,7390.0,79.0,4896.0,-22.0,26.5,898.17,1005.48
22.646783113479614,-528.0,-532.0,7552.0,-476.0,2957.0,1355.0,26.5,898.16,1005.57
22.65986132621765,-528.0,-532.0,7552.0,-476.0,2957.0,1355.0,26.5,898.16,1005.57
22.86884617805481,-1186.0,-310.0,7460.0,437.0,1271.0,383.0,26.5,898.15,1005.62
22.907474279403687,-1186.0,-310.0,7460.0,437.0,1271.0,383.0,26.5,898.15,1005.62
23.098609924316406,-1670.0,-106.0,7586.0,-264.0,-225.0,-20.0,26.51,898.15,1005.63
23.124510049819946,-1670.0,-106.0,7586.0,-264.0,-225.0,-20.0,26.51,898.15,1005.63
23.315471649169922,-1766.0,-26.0,7544.0,-118.0,355.0,175.0,26.51,898.15,1005.63
23.36151885986328,-1766.0,-26.0,7544.0,-118.0,355.0,175.0,26.51,898.15,1005.63
23.557496309280396,-1660.0,-166.0,7612.0,-300.0,-456.0,-496.0,26.51,898.16,1005.57
23.58302640914917,-1660.0,-166.0,7612.0,-300.0,-456.0,-496.0,26.51,898.16,1005.57
23.797902822494507,-1032.0,-310.0,7556.0,-587.0,-634.0,-120.0,26.51,898.16,1005.57
23.83566904067993,-1032.0,-310.0,7556.0,-587.0,-634.0,-120.0,26.51,898.16,1005.57
24.034989833831787,-776.0,-686.0,7972.0,-356.0,-129.0,-331.0,26.52,898.17,1005.48
24.06157898902893,-776.0,-686.0,7972.0,-356.0,-129.0,-331.0,26.52,898.17,1005.48
24.277068614959717,-454.0,-1154.0,7720.0,-767.0,-981.0,-550.0,26.52,898.18,1005.4
24.31049132347107,-454.0,-1154.0,7720.0,-767.0,-981.0,-550.0,26.52,898.18,1005.4
24.499438047409058,130.0,-1762.0,7164.0,-2716.0,-298.0,-504.0,26.52,898.16,1005.54
24.54423427581787,130.0,-1762.0,7164.0,-2716.0,-298.0,-504.0,26.52,898.16,1005.54
24.728233098983765,116.0,-3386.0,6824.0,-2632.0,-78.0,-176.0,26.52,898.16,1005.55
24.76293969154358,116.0,-3386.0,6824.0,-2632.0,-78.0,-176.0,26.52,898.16,1005.55
24.970882892608643,-186.0,-4278.0,6626.0,-1411.0,113.0,-24.0,26.52,898.16,1005.57
24.99386429786682,-186.0,-4278.0,6626.0,-1411.0,113.0,-24.0,26.52,898.16,1005.57
25.20637822151184,274.0,-4396.0,6280.0,-1147.0,181.0,-214.0,26.52,898.16,1005.58
25.24328589439392,274.0,-4396.0,6280.0,-1147.0,181.0,-214.0,26.52,898.16,1005.58
25.427709102630615,254.0,-4720.0,6294.0,-740.0,-27.0,-267.0,26.52,898.17,1005.5
25.471185207366943,254.0,-4720.0,6294.0,-740.0,-27.0,-267.0,26.52,898.17,1005.5
25.651001453399658,36.0,-5106.0,5942.0,-826.0,-300.0,38.0,26.52,898.17,1005.49
25.688275814056396,36.0,-5106.0,5942.0,-826.0,-300.0,38.0,26.52,898.17,1005.49
25.889270782470703,216.0,-5018.0,6022.0,796.0,23.0,386.0,26.52,898.16,1005.59
25.9129159450531,216.0,-5018.0,6022.0,796.0,23.0,386.0,26.52,898.16,1005.59
26.11617112159729,408.0,-3772.0,5926.0,3444.0,429.0,167.0,26.53,898.16,1005.54
26.146857976913452,408.0,-3772.0,5926.0,3444.0,429.0,167.0,26.53,898.16,1005.54
26.35762071609497,-20.0,-2084.0,7926.0,2646.0,337.0,661.0,26.53,898.15,1005.6
26.367631196975708,-20.0,-2084.0,7926.0,2646.0,337.0,661.0,26.53,898.15,1005.6
26.577558755874634,-206.0,-956.0,7758.0,1819.0,342.0,-299.0,26.53,898.16,1005.52
26.61691117286682,-206.0,-956.0,7758.0,1819.0,342.0,-299.0,26.53,898.16,1005.52
26.80518865585327,-642.0,-222.0,7876.0,447.0,975.0,116.0,26.53,898.16,1005.54
26.834823846817017,-642.0,-222.0,7876.0,447.0,975.0,116.0,26.53,898.16,1005.54
27.029290914535522,-264.0,-14.0,7796.0,-150.0,-34.0,-17.0,26.53,898.15,1005.62
27.04454779624939,-264.0,-14.0,7796.0,-150.0,-34.0,-17.0,26.53,898.15,1005.62
27.244187831878662,-278.0,116.0,7794.0,-159.0,122.0,-9.0,26.53,898.14,1005.69
27.268137216567993,-278.0,116.0,7794.0,-159.0,122.0,-9.0,26.53,898.14,1005.69
27.46202254295349,-236.0,126.0,7782.0,-165.0,130.0,-7.0,26.53,898.15,1005.65
27.498648166656494,-236.0,126.0,7782.0,-165.0,130.0,-7.0,26.53,898.15,1005.65
27.67075753211975,-212.0,88.0,7766.0,-164.0,127.0,-6.0,26.53,898.15,1005.59
27.70539355278015,-212.0,88.0,7766.0,-164.0,127.0,-6.0,26.53,898.15,1005.59
27.90636444091797,-280.0,62.0,7798.0,-163.0,131.0,-15.0,26.53,898.16,1005.52
27.93071746826172,-280.0,62.0,7798.0,-163.0,131.0,-15.0,26.53,898.16,1005.52
28.126560926437378,-224.0,150.0,8130.0,288.0,1421.0,-759.0,26.53,898.16,1005.59
28.16608190536499,-224.0,150.0,8130.0,288.0,1421.0,-759.0,26.53,898.16,1005.59
28.36576223373413,-192.0,1168.0,7786.0,3156.0,-583.0,-960.0,26.53,898.16,1005.5
28.382964611053467,-192.0,1168.0,7786.0,3156.0,-583.0,-960.0,26.53,898.16,1005.5
28.587483167648315,258.0,2692.0,7250.0,3044.0,-1158.0,-10.0,26.53,898.17,1005.46
28.613685607910156,258.0,2692.0,7250.0,3044.0,-1158.0,-10.0,26.53,898.17,1005.46
28.822858095169067,520.0,4126.0,6456.0,2038.0,78.0,-42.0,26.53,898.17,1005.47
28.85223627090454,520.0,4126.0,6456.0,2038.0,78.0,-42.0,26.53,898.17,1005.47
29.0538227558136,828.0,4854.0,5658.0,1383.0,-380.0,-134.0,26.53,898.17,1005.46
29.06968092918396,828.0,4854.0,5658.0,1383.0,-380.0,-134.0,26.53,898.17,1005.46
29.269381999969482,660.0,5412.0,5706.0,430.0,-208.0,12.0,26.53,898.16,1005.52
29.294615268707275,660.0,5412.0,5706.0,430.0,-208.0,12.0,26.53,898.16,1005.52
29.476117610931396,814.0,5324.0,5494.0,-1102.0,463.0,64.0,26.53,898.16,1005.55
29.519846439361572,814.0,5324.0,5494.0,-1102.0,463.0,64.0,26.53,898.16,1005.55
29.707493782043457,422.0,4334.0,6048.0,-3782.0,1524.0,-223.0,26.53,898.16,1005.55
29.741918325424194,422.0,4334.0,6048.0,-3782.0,1524.0,-223.0,26.53,898.16,1005.55
29.95383048057556,-916.0,2020.0,7920.0,-5059.0,45.0,-842.0,26.53,898.16,1005.54
29.979506731033325,-916.0,2020.0,7920.0,-5059.0,45.0,-842.0,26.53,898.16,1005.54
30.19614815711975,-206.0,538.0,6908.0,-1832.0,-3280.0,745.0,26.53,898.15,1005.64
30.227784633636475,-206.0,538.0,6908.0,-1832.0,-3280.0,745.0,26.53,898.15,1005.64
30.399057149887085,-190.0,106.0,7716.0,-169.0,128.0,-9.0,26.53,898.15,1005.64
30.43463134765625,-190.0,106.0,7716.0,-169.0,128.0,-9.0,26.53,898.15,1005.64
30.630889177322388,-202.0,88.0,7768.0,-168.0,118.0,-4.0,26.53,898.16,1005.51
30.667508363723755,-202.0,88.0,7768.0,-168.0,118.0,-4.0,26.53,898.16,1005.51
30.849583864212036,-218.0,122.0,7818.0,-168.0,170.0,-9.0,26.53,898.17,1005.47
30.883119583129883,-218.0,122.0,7818.0,-168.0,170.0,-9.0,26.53,898.17,1005.47
31.069654941558838,-190.0,94.0,7762.0,-156.0,198.0,-17.0,26.53,898.17,1005.45
31.095046997070312,-190.0,94.0,7762.0,-156.0,198.0,-17.0,26.53,898.17,1005.45
31.291374921798706,-96.0,-122.0,7780.0,-164.0,138.0,-41.0,26.53,898.17,1005.44
31.321343421936035,-96.0,-122.0,7780.0,-164.0,138.0,-41.0,26.53,898.17,1005.44
31.506683349609375,-268.0,138.0,7824.0,-83.0,164.0,-2035.0,26.53,898.17,1005.49
31.543856382369995,-268.0,138.0,7824.0,-83.0,164.0,-2035.0,26.53,898.17,1005.49
31.748469591140747,220.0,300.0,7634.0,-116.0,81.0,-1437.0,26.53,898.16,1005.51
