time_s,ax,ay,az,gx,gy,gz,temperature_c,pressure_hpa,altitude_m
20.012072563171387,5404.0,8532.0,-15308.0,-28.0,228.0,-345.0,25.96,893.53,1048.1
20.89479374885559,5396.0,8440.0,-15248.0,-76.0,249.0,-302.0,25.96,893.56,1047.87
21.69201922416687,5448.0,8648.0,-15148.0,-31.0,307.0,-205.0,25.96,893.53,1048.13
22.487030744552612,5416.0,8520.0,-15220.0,-68.0,166.0,-425.0,25.96,893.54,1048.01
23.29588007926941,5316.0,8492.0,-15244.0,-84.0,8.0,-103.0,25.96,893.54,1048.08
24.09569501876831,5288.0,8444.0,-15360.0,-65.0,32.0,-39.0,25.96,893.55,1047.93
24.89933943748474,5192.0,8412.0,-15404.0,-94.0,12.0,-39.0,25.97,893.55,1047.98
25.69704270362854,5264.0,8524.0,-15076.0,-111.0,-22.0,-84.0,25.97,893.54,1048.01
26.50354266166687,5260.0,8460.0,-15284.0,-105.0,-1.0,-99.0,25.97,893.56,1047.86
27.320152044296265,5312.0,8532.0,-15404.0,-96.0,54.0,-49.0,25.96,893.55,1047.94
28.141867637634277,5300.0,8488.0,-15168.0,-2.0,201.0,-45.0,25.97,893.53,1048.1
28.942898273468018,5424.0,8488.0,-15448.0,-135.0,140.0,-401.0,25.96,893.56,1047.89
29.767308235168457,5024.0,8500.0,-15220.0,-47.0,106.0,62.0,25.97,893.54,1048.07
30.578765869140625,5368.0,8520.0,-15244.0,-12.0,285.0,-179.0,25.97,893.57,1047.8
31.410215854644775,5276.0,8508.0,-15284.0,-45.0,192.0,2.0,25.97,893.55,1047.96
32.22640013694763,5292.0,8512.0,-15440.0,-104.0,-6.0,-280.0,25.97,893.56,1047.87
33.049339056015015,5164.0,8444.0,-15236.0,-6.0,252.0,-55.0,25.97,893.57,1047.73
33.874347448349,5472.0,8504.0,-15188.0,-81.0,198.0,-433.0,25.98,893.55,1048.0
34.70697546005249,5248.0,8476.0,-15368.0,-90.0,-12.0,-110.0,25.97,893.55,1047.91
35.535149812698364,5324.0,8532.0,-15304.0,-12.0,326.0,-122.0,25.98,893.56,1047.85
36.37850832939148,5280.0,8424.0,-15404.0,-111.0,36.0,-329.0,25.97,893.55,1047.91
37.21263360977173,5284.0,8588.0,-15308.0,-10.0,282.0,-160.0,25.98,893.51,1048.3
38.04598593711853,5228.0,8592.0,-15392.0,-44.0,131.0,27.0,25.98,893.55,1047.98
38.8724319934845,5328.0,8436.0,-15252.0,-100.0,26.0,-48.0,25.98,893.55,1047.93
39.718969106674194,5372.0,8456.0,-15308.0,-103.0,118.0,-420.0,25.98,893.57,1047.8
40.5619797706604,5364.0,8624.0,-15252.0,-7.0,270.0,-70.0,25.98,893.57,1047.81
41.41087746620178,5268.0,8544.0,-15392.0,-56.0,68.0,42.0,25.98,893.56,1047.68
42.35050058364868,5212.0,8428.0,-15308.0,-124.0,7.0,-127.0,25.97,893.54,1048.05
43.19961762428284,5496.0,8472.0,-15312.0,-111.0,33.0,-299.0,25.97,893.6,1047.49
43.99360227584839,5416.0,8404.0,-15332.0,-122.0,43.0,-317.0,25.98,893.57,1047.79
44.79104781150818,5324.0,8468.0,-15212.0,-120.0,162.0,-387.0,25.98,893.58,1047.64
45.58306050300598,5340.0,8412.0,-15424.0,-73.0,227.0,-414.0,25.98,893.57,1047.76
46.3784761428833,5396.0,8556.0,-15280.0,-57.0,257.0,-350.0,25.97,893.53,1048.17
47.1852126121521,5408.0,8512.0,-15244.0,-30.0,276.0,-272.0,25.98,893.56,1047.9
47.9884819984436,5276.0,8596.0,-14976.0,-36.0,249.0,-86.0,25.98,893.56,1047.84
48.79162311553955,5244.0,8560.0,-15192.0,-36.0,171.0,-45.0,25.98,893.57,1047.73
49.592424392700195,5248.0,8460.0,-15232.0,-49.0,256.0,-233.0,25.98,893.55,1047.96
50.407777547836304,5264.0,8460.0,-15448.0,-155.0,92.0,-353.0,25.98,893.56,1047.84
51.23660326004028,5328.0,8552.0,-15152.0,-16.0,172.0,34.0,25.98,893.58,1047.7
52.06637477874756,5408.0,8460.0,-15248.0,-99.0,102.0,-402.0,25.99,893.58,1047.64
52.881972789764404,4956.0,8292.0,-15272.0,180.0,-73.0,-71.0,25.98,893.55,1047.99
53.71374225616455,5280.0,8468.0,-15320.0,49.0,88.0,-521.0,25.99,893.56,1047.89
54.51940107345581,4992.0,8428.0,-15508.0,-79.0,41.0,87.0,26.0,893.56,1047.84
55.31343698501587,5200.0,8380.0,-15212.0,-34.0,275.0,-265.0,26.0,893.54,1048.04
56.10892963409424,5048.0,8300.0,-15568.0,-121.0,79.0,-241.0,26.01,893.57,1047.78
56.916484117507935,5120.0,8524.0,-15272.0,-41.0,206.0,-21.0,26.03,893.54,1048.02
57.70694589614868,5176.0,8356.0,-15360.0,-139.0,108.0,-429.0,26.04,893.56,1047.89
58.54770112037659,5140.0,8464.0,-15352.0,-108.0,281.0,68.0,26.05,893.55,1047.97
59.37695384025574,5796.0,9060.0,-15888.0,-1813.0,1985.0,154.0,26.07,893.55,1047.96
60.18849039077759,5368.0,8724.0,-15240.0,-158.0,180.0,58.0,26.08,893.55,1047.96
60.99289917945862,11340.0,9876.0,-13852.0,-8359.0,19835.0,10932.0,26.08,893.55,1047.99
61.77662968635559,19140.0,11944.0,-7332.0,-2696.0,12695.0,608.0,26.08,893.56,1047.89
62.56898546218872,21204.0,5992.0,-10668.0,1228.0,3485.0,3982.0,26.08,893.54,1048.01
63.37410044670105,8824.0,3680.0,-5284.0,-12358.0,10836.0,-4629.0,26.09,893.54,1048.05
64.18365263938904,18968.0,6640.0,-2708.0,-14492.0,9924.0,244.0,26.09,893.56,1047.87
64.99495458602905,-2420.0,-1916.0,-12872.0,6282.0,-8068.0,10894.0,26.09,893.57,1047.8
65.81036114692688,9304.0,12416.0,-15588.0,888.0,-710.0,-445.0,26.1,893.56,1047.83
66.63372826576233,6228.0,8748.0,-15356.0,45.0,-191.0,-410.0,26.09,893.56,1047.91
67.44975423812866,5756.0,8412.0,-15340.0,16.0,153.0,-8.0,26.09,893.55,1047.99
68.28669619560242,5728.0,8200.0,-15304.0,-124.0,85.0,-476.0,26.09,893.57,1047.81
69.12259674072266,5596.0,8324.0,-15288.0,-72.0,-8.0,-126.0,26.1,893.55,1047.97
69.94929647445679,5500.0,8180.0,-15540.0,-90.0,-44.0,-227.0,26.1,893.54,1048.05
70.78244066238403,5616.0,8424.0,-15332.0,-44.0,287.0,-46.0,26.11,893.57,1047.77
71.61510896682739,5440.0,8148.0,-15300.0,-22.0,282.0,-209.0,26.1,893.54,1048.06
72.44838809967041,5648.0,8308.0,-15388.0,-42.0,223.0,-432.0,26.11,893.55,1047.93
73.28958058357239,5400.0,8352.0,-15412.0,-57.0,128.0,22.0,26.1,893.55,1047.92
74.12412810325623,5496.0,8196.0,-15460.0,-114.0,19.0,-169.0,26.1,893.54,1048.03
74.95286297798157,5592.0,8252.0,-15364.0,-102.0,132.0,-367.0,26.1,893.54,1048.05
75.78265237808228,5612.0,8252.0,-15432.0,-51.0,236.0,-385.0,26.1,893.55,1047.99
76.61336946487427,5420.0,8356.0,-15300.0,-47.0,390.0,-261.0,26.09,893.53,1048.17
77.45930290222168,5360.0,8212.0,-15376.0,-61.0,198.0,85.0,26.1,893.53,1048.12
